"","(Intercept)","DiagnosisFactorBipolar","DiagnosisFactorDepression","DiagnosisFactorSchizophrenia","BrainpH","RNADegradPerSample","RateofDeathFactorOn respirator","RateofDeathFactorPossible anoxia"
"14",1.03741335920331,0.0896465235565119,0.0870702699893785,0.0834952997570477,0.153761284932745,0.413061709139644,0.122411561467862,0.152771072840768
"15",1.15400365225821,0.099721499322039,0.0968557120259333,0.0928789667216387,0.171041834784711,0.459483885306082,0.136168854737931,0.169940337141063
"16",0.918671083316818,0.0793855874137705,0.0771042116878643,0.0739384323511851,0.136161776738474,0.365782688689714,0.108400340892608,0.13528490426794
"17",1.30945725710829,0.113154790040253,0.109902958068256,0.105390513078858,0.194082550249886,0.521380072724184,0.154511898363395,0.192832671984475
"18",1.38980507053074,0.1200979261439,0.116646562963726,0.111857236017228,0.20599138381538,0.553371761324955,0.163992691351375,0.204664813481462
"19",0.653639124651119,0.0564832471701484,0.0548600367964228,0.0526075687781691,0.096879793186637,0.260256234020619,0.077127391097486,0.0962558939864998
"20",1.64751080661429,0.14236718182247,0.138275846816248,0.132598455023633,0.244187503773943,0.655981170445645,0.194401169585584,0.242614953056431
"21",0.765646136044202,0.0661621655070548,0.0642608032663944,0.0616223543582762,0.113481027246803,0.304853507760356,0.0903438713349348,0.112750217241938
"22",1.75551329809426,0.151700055561493,0.147340513286234,0.141290940348434,0.260195203808432,0.69898398444094,0.207145128883193,0.258519564604466
"23",1.55638559850191,0.134492733278725,0.130627693452118,0.125264322973695,0.23068128760194,0.619698300291057,0.18364867742307,0.229195715986977
"24",1.1509686259714,0.0994592320655958,0.0966009817818376,0.0926346953062572,0.1705919952511,0.458275444009086,0.135810731041557,0.169493394543087
"25",0.823284368552511,0.0711428871475395,0.0690983893854542,0.0662613166947971,0.122023936987753,0.327803035661129,0.0971450041514701,0.121238111232143
"26",0.970091105449285,0.0838289717065221,0.0814199024105788,0.0780769275068302,0.143783048051608,0.386256342742469,0.114467744154873,0.14285709511837
"27",1.39471941925145,0.120522592237167,0.117059025041776,0.112252763042117,0.206719769050832,0.55532848307321,0.164572569270974,0.205388507966129
"28",0.895771543646327,0.0774067579488401,0.0751822496425005,0.0720953830862765,0.132767697982049,0.35666489305802,0.105698266176593,0.131912683145101
"29",1.12247553476887,0.096997044212485,0.0942095520572953,0.0903414539768926,0.166368862518,0.446930491829343,0.132448634579038,0.165297458494121
"30",0.619391256227246,0.0535237688520951,0.0519856076946833,0.0498511592768617,0.0918037102459794,0.246619930863294,0.0730862487567591,0.0912125006706064
"31",1.13353455276226,0.0979526927090669,0.0951377372150819,0.0912315292917951,0.168007986211244,0.451333805930933,0.133753564430637,0.166926026343598
"32",0.683688131484291,0.0590798871449685,0.0573820547699393,0.0550260366055585,0.101333537550571,0.272220697375892,0.0806730807826774,0.100680956543269
"33",1.01121957347943,0.0873830267467798,0.0848718213432441,0.0813871160023417,0.149878946119169,0.402632259967857,0.119320775926333,0.148913736021941
"34",0.79195698279601,0.0684357779704022,0.0664690768634189,0.063739959666628,0.117380716380682,0.315329566538469,0.0934484697149902,0.116624792646201
"35",0.926083226702789,0.0800260966965553,0.0777263140736598,0.0745349921779538,0.1372603751718,0.368733944896544,0.109274950842105,0.136376427802969
"36",0.624288461783545,0.0539469535444543,0.052396630944189,0.0502453065492749,0.0925295545897369,0.248569826803179,0.0736641038360844,0.0919336706267481
"37",1.68997701629002,0.146036835805887,0.141840042620253,0.136016310476298,0.2504816765914,0.672889729597814,0.199412050725596,0.248868591834155
"38",0.940935008110604,0.0813094911699544,0.078972826474459,0.0757303247130235,0.139461647184106,0.374647404712399,0.111027415022927,0.138563523775023
"39",0.737639337833437,0.0637419999353757,0.0619101881908164,0.0593682518916965,0.109329970928185,0.293702180438572,0.0870391559384338,0.108625893440306
"40",1.01100661354538,0.0873646241326485,0.0848539475817489,0.0813699761097698,0.149847382044148,0.402547466771823,0.119295647314073,0.14888237521739
"41",0.8497195960756,0.0734272477891744,0.0713171022806049,0.0683889326798863,0.125942061345204,0.338328618511313,0.100264279077084,0.125131003138406
"42",0.773704454908816,0.0668585130772049,0.0649371392639772,0.0622709210488532,0.114675399241369,0.308062048438458,0.0912947279884301,0.113936897563064
"43",1.5554222659481,0.134409488337149,0.130546840796033,0.12518679000226,0.230538506279551,0.619314734967154,0.183535007167065,0.229053854166478
"44",0.778821475572883,0.0673006927632778,0.0653666116308105,0.0626827599464527,0.115433823706751,0.310099467064747,0.0918985205692705,0.11469043782709
"45",1.06553790505434,0.0920768641143845,0.0894307676433306,0.0857588790386621,0.157929793338619,0.424259919452768,0.125730170721018,0.156912736339416
"46",0.617443345888508,0.0533554430940754,0.0518221192668503,0.0496943834302911,0.0915149987174829,0.245844341107647,0.0728564013733135,0.0909256484244822
"47",0.689209287770179,0.0595569896062499,0.0578454463044719,0.0554704020024432,0.102151861391595,0.274419028669435,0.0813245601144866,0.10149401043508
"48",1.00456064585581,0.0868076054773547,0.0843129364774535,0.0808511780822623,0.148891986332506,0.399980907928821,0.118535043102597,0.147933132188374
"49",1.2274571068971,0.106068869724757,0.103020672280515,0.0987908032705474,0.181928813892727,0.488730481415707,0.144836134754895,0.180757204852946
"50",0.847057984978842,0.0731972486477839,0.0710937128334327,0.0681747152569189,0.125547567926936,0.337268858080296,0.0999502172159328,0.1247390502306
"51",1.40965959714381,0.121813625360545,0.118312956573732,0.113455210090325,0.208934142838747,0.561277139276952,0.166335463963034,0.20758862133926
"52",1.16188932927423,0.1004029283051,0.0975175581654134,0.0935136384852117,0.172210618490637,0.46262368603938,0.137099340188305,0.171101593960368
"53",1.08424964467622,0.0936938111026947,0.0910012469574774,0.0872648769081178,0.160703173016125,0.43171027960152,0.127938098009186,0.159668255642683
"54",1.04503212509459,0.090304887814004,0.0877097142352567,0.0841084894140227,0.154890508132593,0.41609523520008,0.123310552232668,0.153893023920931
"55",0.758640678716938,0.0655567993916665,0.063672834106876,0.0610585263004572,0.112442706204736,0.302064179715528,0.0895172490800551,0.111718582915918
"56",0.962897185685563,0.0832073198916105,0.0808161155684753,0.0774979312159385,0.142716793856248,0.383391975548182,0.113618883916532,0.14179770752664
"57",0.851829190752334,0.0736095452573965,0.0714941609009146,0.0685587215478791,0.126254737083669,0.339168585314355,0.100513204711357,0.125441665266636
"58",0.982173212080576,0.0848730288772973,0.0824339555621931,0.0790493452089224,0.145573809876526,0.391067014950277,0.115893395295218,0.144636324560389
"59",1.02232611760604,0.0883427821430689,0.0858039953770311,0.082281016416183,0.151525113946988,0.407054497313148,0.12063131371437,0.15054930264225
"60",1.08563470774577,0.0938134992559177,0.0911174955235368,0.0873763524883662,0.160908461559402,0.432261763263939,0.128101531159117,0.159872222141871
"61",0.644535960377659,0.0556966108469896,0.0540960067557295,0.0518749086258708,0.0955305583582788,0.256631672451196,0.0760532459236967,0.0949153481375719
"62",0.889641616306257,0.0768770494475795,0.0746677638555379,0.0716020212877152,0.131859144514917,0.354224170426556,0.104974953746956,0.131009980699763
"63",0.700486022294517,0.0605314517511686,0.0587919044456961,0.0563780000404261,0.103823254163748,0.278909029877549,0.0826551798420394,0.103154639552818
"64",1.05101621615802,0.0908219940915767,0.0882119599600792,0.0845901137084101,0.155777446326424,0.418477890927788,0.124016656433603,0.154774250293839
"65",0.793146125363355,0.0685385359465067,0.0665688817902362,0.0638356667579562,0.117556966365803,0.315803041510543,0.0935887848528138,0.116799907593548
"66",0.940388715584239,0.0812622841184941,0.0789269760549114,0.0756863568405846,0.139380677877071,0.374429890138649,0.110962954197763,0.138483075904753
"67",0.842458160263788,0.0727997616759653,0.070707648805733,0.0678045024193782,0.124865800189537,0.335437368788504,0.0994074521542985,0.124061673030505
"68",0.800375614811004,0.0691632614624457,0.0671756540016289,0.0644175258435047,0.118628492558344,0.318681571308681,0.0944418422036289,0.117864533231159
"69",1.22828763427632,0.106140638505837,0.10309037857695,0.0988576475345714,0.182051911359969,0.489061168364844,0.14493413441186,0.180879509580972
"70",0.898275745407169,0.0776231547979379,0.0753924276988076,0.0722969315575957,0.133138860814166,0.357661978597923,0.105993754223913,0.132281455714125
"71",0.717359071105788,0.0619895110235993,0.0602080621445613,0.0577360125007576,0.106324110397127,0.285627287666067,0.084646147312612,0.105639390444182
"72",1.09199894060922,0.09436345491848,0.0916516466107377,0.0878885721604407,0.161851742859968,0.434795778158402,0.128852490914404,0.160809428775785
"73",1.09003326629259,0.0941935941128848,0.0914866672493856,0.0877303665957685,0.161560398425272,0.434013115408175,0.128620547436618,0.160519960579196
"74",1.04118027683868,0.0899720361089956,0.0873864279920012,0.0837984768024707,0.154319602493159,0.414561563968823,0.122856046075253,0.15332579487452
"75",0.654367627782292,0.0565461996784522,0.05492118018132,0.0526662017105211,0.0969877690253255,0.260546298483165,0.0772133522093513,0.0963631744682189
"76",0.937460182925898,0.0810092193496505,0.0786811838381712,0.075450656471019,0.138946622405817,0.373263850879182,0.110617396419529,0.138051815720859
"77",0.715718624086188,0.0618477542483648,0.0600703791625245,0.0576039825684052,0.106080969859789,0.284974119048507,0.0844525796480035,0.10539781571517
"78",0.787792877248505,0.0680759430186498,0.066119582815488,0.06340481530221,0.116763529206544,0.313671565376992,0.0929571181648438,0.116011580114985
"79",0.913331123501985,0.0789241427744814,0.0766560280022725,0.0735086503925525,0.13537030911823,0.363656503492382,0.10777024218286,0.134498533644695
"80",1.0299170348571,0.0889987399019756,0.0864411022820594,0.0828919646998981,0.152650209532067,0.410076935019242,0.121527018425932,0.151667152689198
"81",0.743614303095767,0.064258317620498,0.062411667985686,0.0598491417040267,0.110215556532047,0.296081202591519,0.0877441833231203,0.109505775933831
"82",1.06606813642742,0.0921226832653097,0.0894752700477013,0.0858015542433364,0.158008382125348,0.424471039037127,0.125792736379867,0.156990819019767
"83",0.977317588390579,0.0844534374197117,0.0820264222854098,0.0786585446163649,0.144854128631726,0.389133675454949,0.115320446747255,0.143921278013272
"84",0.835367454824627,0.0721870289725113,0.0701125247584805,0.0672338132424176,0.123814844011141,0.332614097927644,0.0985707708863969,0.123017484937564
"85",1.09746338507671,0.0948356567128106,0.0921102783132367,0.088328373156612,0.162661661100669,0.436971528789736,0.129497278427391,0.161614131198761
"86",0.911323050824242,0.0787506181779342,0.0764874901396565,0.0733470324331589,0.13507268056696,0.362856959197925,0.107533295829854,0.13420282180081
"87",1.03979737884791,0.0898525350478167,0.0872703611413519,0.0836871754766794,0.154114634849253,0.414010942365037,0.122692868397908,0.153122147208134
"88",0.710750172071066,0.0614184128998448,0.0596533761862777,0.0572041010875558,0.105344565649072,0.282995855261042,0.083866317707328,0.104666153896885
"89",1.27406262770017,0.110096216087199,0.106932281132781,0.102541807530579,0.18883649895391,0.507287169458595,0.150335441780311,0.187620404897773
"90",1.34693831756116,0.116393659810922,0.113048749496686,0.108407143190627,0.199637844062857,0.536303719844865,0.158934547343963,0.198352190087647
"91",1.22761791798404,0.106082765974276,0.10303416918089,0.0988037460091281,0.181952648672895,0.488794510765079,0.144855109964804,0.18078088613877
"92",0.867522908916177,0.0749656944361045,0.0728113371889782,0.0698218166206079,0.1285807976157,0.345417274894073,0.102365014820249,0.127752746128938
"93",1.63822925191431,0.141565130157459,0.137496844438382,0.131851437275103,0.242811828625573,0.652285580048782,0.193305974894293,0.241248137161333
"94",0.920754771325709,0.079565646196045,0.0772790959573778,0.0741061361438528,0.136470612693596,0.366612340363881,0.10864620962036,0.135591751340767
"95",1.73311370428347,0.149764428170154,0.145460511777235,0.139488128785352,0.256875225040312,0.690065249761619,0.204502046229302,0.255220966271108
"96",1.4231105323758,0.122975967807202,0.119441895729825,0.114537796755751,0.210927786998493,0.566632831149591,0.167922632636296,0.209569426567835
"97",2.03529176785195,0.175876693501648,0.170822365223947,0.163808663867945,0.301662856624756,0.810381983968666,0.2401581212881,0.299720168590764
"98",1.26349158734494,0.109182735448248,0.106045052016602,0.101691006665742,0.187269701366741,0.503078150982228,0.149088091777784,0.186063697379227
"99",1.02028213863863,0.0881661547582133,0.0856324438937525,0.0821165085707168,0.151222163508173,0.406240656390212,0.120390130530456,0.150248303183409
"100",0.805491834588739,0.0696053719411243,0.0676050591499437,0.0648293002824738,0.119386798319537,0.320718671050049,0.0950455402823641,0.118617955555443
"101",0.798583465395516,0.069008395551604,0.067025238613121,0.0642732862775418,0.118362867294824,0.317968000103888,0.0942303741264276,0.117600618576054
"102",1.0340217932091,0.0893534464546064,0.086785615310332,0.083222332557599,0.153258600500761,0.411711306203534,0.122011367190924,0.152271625661928
"103",0.550593552241371,0.0475787181774633,0.0462114053407636,0.0443140367153124,0.0816067879956098,0.21922709179757,0.0649683328887947,0.0810812458977015
"104",0.84101817197988,0.0726753272425071,0.0705867903576042,0.0676886062316677,0.124652370849286,0.334864015827107,0.0992375379992851,0.123849618160516
"105",0.87130436342014,0.0752924631703414,0.0731287152733182,0.0701261636530854,0.129141269773,0.346922917795799,0.102811214733084,0.12830960888412
"106",0.920783909962484,0.0795681641677531,0.077281541567846,0.0741084813413485,0.136474931506528,0.366623942349725,0.1086496478892,0.135596042340841
"107",0.803973717649195,0.0694741861367628,0.0674776433511891,0.0647071159787832,0.119161789060468,0.320114209991052,0.0948664071881044,0.118394395340515
"108",0.701554337961649,0.0606237686514377,0.0588815683513571,0.0564639824851971,0.103981595665942,0.279334395804691,0.0827812377800774,0.103311961346636
"109",0.764179597243395,0.066035436750396,0.0641377164291146,0.061504321275617,0.113263662694462,0.304269583311913,0.0901708243012068,0.112534252502354
"110",1.19101581684535,0.102919850157897,0.0999621489489818,0.095857858162976,0.176527630716074,0.474220834495804,0.140536175459437,0.175390804924201
"111",1.30302805836536,0.112599220448398,0.109363354384348,0.104873064685239,0.193129639964867,0.518820190689128,0.153753272835656,0.191885898376105
"112",0.981496022000487,0.0848145105095432,0.0823771188899212,0.0789948421622554,0.145473439454327,0.390797381549654,0.115813488964363,0.144536600516801
"113",1.09417335100549,0.0945513533401471,0.0918341452248063,0.0880635776644865,0.162174025326774,0.435661552313599,0.12910906460272,0.161129635765687
"114",1.06671814556064,0.0921788528322003,0.0895298254187332,0.0858538696554538,0.158104723895631,0.424729849935542,0.125869435443225,0.157086540355681
"115",1.35809290621143,0.117357566902852,0.113984955915066,0.109304910425605,0.201291132859021,0.540745086838797,0.160250754236902,0.199994831817755
"116",0.86320321412456,0.0745924144725699,0.0724487845107799,0.0694741497930263,0.127940549622184,0.343697323538369,0.101855304221465,0.127116621288434
"117",0.868144735224501,0.0750194286263409,0.0728635271709868,0.0698718637629063,0.12867296223969,0.345664864377498,0.102438388397607,0.127844317219092
"118",1.12156688216977,0.096918524357398,0.0941332886985981,0.0902683218734125,0.166234185641174,0.446568698150605,0.132341416388236,0.165163648927112
"119",0.797252802441896,0.0688934083030215,0.066913555857536,0.0641661890426716,0.118165641720519,0.317438176664624,0.0940733600215917,0.117404663120873
"120",0.840802949651156,0.0726567291269241,0.07056872671296,0.0676712842522544,0.124620471451118,0.334778321824655,0.0992121424314644,0.123817924192276
"121",0.885714854206147,0.0765377241747889,0.074338190081297,0.0712859793014474,0.131277135443237,0.352660671123152,0.104511607988081,0.130431719726447
"122",1.06599889297657,0.0921166996960867,0.0894694584337415,0.0857959812452315,0.157998119136269,0.424443468717254,0.125784565867251,0.156980622123632
"123",1.16727605132525,0.100868413833076,0.0979696666130044,0.0939471840612035,0.173009017023673,0.464768490323336,0.137734956697007,0.171894850861802
"124",0.816205998227469,0.0705312203645197,0.0685043006263124,0.0656916202986231,0.120974809070947,0.324984676211207,0.0963097783888083,0.120195739626912
"125",1.24925057828088,0.107952119953273,0.104849801836788,0.100544831604377,0.185158955603732,0.497407879347796,0.147407696840757,0.183966544673654
"126",0.790118549519963,0.0682769125089869,0.0663147768630547,0.0635919949849463,0.117108231107305,0.31459756671949,0.0932315402856756,0.116354062159229
"127",0.738485216539035,0.0638150952783599,0.0619811829265419,0.059436331693692,0.109455343708009,0.294038979748856,0.0871389670043373,0.108750458828057
"128",0.742732295941495,0.0641821002916666,0.0623376409834561,0.0597781541356863,0.110084828937152,0.295730018196808,0.0876401092122344,0.10937589021565
"129",1.12211288745183,0.0969657065870713,0.0941791150096848,0.0903122666272466,0.166315112373999,0.446786098353721,0.132405843319462,0.165244054497348
"130",1.59644622125642,0.137954512066892,0.133989987959157,0.128488566883481,0.236618913886866,0.635649038882745,0.188375706761232,0.235095104367301
"131",0.751697707377179,0.0649568329094151,0.0630901094063328,0.0604997273722625,0.111413646587389,0.299299731405059,0.0886979999780587,0.110696150371679
"132",1.35174204957909,0.116808767127291,0.113451927497091,0.1087937673277,0.200349834130264,0.538216397891634,0.159501372835432,0.199059594988025
"133",0.686901163280649,0.0593575364812381,0.057651725045063,0.0552846346374673,0.101809760353328,0.273500014239849,0.0810522085775423,0.101154112503954
"134",1.30099771378772,0.112423771258938,0.109192947237594,0.104709654191615,0.192828710361113,0.518011778503241,0.153513698467482,0.191586906738287
"135",0.821578661446464,0.070995491019558,0.0689552291138722,0.0661240343619124,0.121771123859777,0.327123882760055,0.0969437359989004,0.12098692620331
"136",0.792089576805772,0.0684472358834068,0.066480205499971,0.0637506313786248,0.117400368937818,0.31538236083479,0.0934641153972365,0.116644318642221
"137",0.782106651220021,0.0675845763024918,0.0656423369509264,0.0629471644125982,0.115920739384337,0.31140750908637,0.0922861611149554,0.115174217801226
"138",1.12796554149301,0.0974714549309848,0.0946703292041034,0.0907833123287575,0.167182569494784,0.449116420457063,0.133096438359092,0.16610592525398
"139",0.84973288938852,0.0734283965109248,0.071318217990495,0.0683900025804589,0.125944031627211,0.338333911443495,0.100265847646813,0.125132960731933
"140",0.597515565329184,0.0516334137472465,0.0501495774413605,0.0480905135779005,0.0885613822853478,0.2379097959968,0.0705049850230083,0.0879910530788802
"141",1.55835821968846,0.134663194387694,0.13079325586538,0.125423087651069,0.230973661674086,0.620483729041875,0.183881440609979,0.229486207190223
"142",0.833408460371818,0.072017745397355,0.0699481060391719,0.0670761453006964,0.123524489639311,0.331834094865515,0.0983396156118403,0.122729000427904
"143",0.817120820818005,0.0706102733901868,0.0685810818333825,0.0657652489884252,0.121110400439381,0.325348926564698,0.0964177246194791,0.120330457796266
"144",0.907215774047801,0.0783956939994224,0.0761427657396155,0.0730164618822866,0.134463916327404,0.361221585265118,0.107048649898582,0.133597977961058
"145",1.768884465755,0.152855505012807,0.148462757537251,0.142367106991201,0.262177025135801,0.704307915657114,0.208722885230245,0.26048862313889
"146",1.4475254533923,0.125085746684271,0.121491043975139,0.116502810152516,0.214546469555185,0.576353998622631,0.170803517655012,0.213164805057926
"147",1.18100047043056,0.102054388979539,0.0991215593145451,0.095051781835103,0.17504319587617,0.470233073907399,0.139354395619802,0.173915929742496
"148",1.45773406501666,0.125967908586606,0.12234785438968,0.117324441260422,0.216059549396326,0.580418710656743,0.172008102190453,0.214668140769032
"149",0.929761095414349,0.080343914219497,0.0780349981857932,0.0748310021992385,0.137805494254648,0.370198343559344,0.109708927952446,0.136918036356443
"150",0.702423121524803,0.0606988432834239,0.0589544854954588,0.0565339057644627,0.104110363312718,0.279680315028002,0.0828837515481909,0.10343989973863
"151",0.736901355640667,0.0636782283081438,0.0618482492267556,0.0593088560454274,0.109220590140661,0.293408341745291,0.0869520763266752,0.108517217057525
"152",1.41021280861304,0.121861430302102,0.118359387701266,0.113499734827782,0.209016137643994,0.561497408731714,0.166400741202014,0.207670088103605
"153",1.6645970645448,0.143843665241997,0.139709899190761,0.133973627431987,0.246719961015582,0.662784320647024,0.196417295071497,0.245131101447737
"154",1.09409071250879,0.0945442122580748,0.0918272093624953,0.0880569265779239,0.162161776977238,0.435628648555049,0.129099313516204,0.161117466294678
"155",1.11449564210842,0.0963074737254494,0.0935397983836345,0.0896991993502271,0.165186114543713,0.443753177722259,0.131507031974594,0.164122327335384
"156",1.24408789832558,0.10750599468785,0.104416497278302,0.10012931785897,0.184393763699673,0.495352280788975,0.146798516605048,0.183206280552792
"157",0.711302099674429,0.0614661068980543,0.0596996995587435,0.0572485224941997,0.105426370164822,0.283215613525329,0.0839314434541149,0.104747431597184
"158",0.665226780790369,0.0574845771413084,0.0558325906387633,0.0535401910682573,0.0985972695248039,0.264870033339221,0.0784946986120601,0.0979623098952584
"159",0.924108952763221,0.0798554927674075,0.0775606129445716,0.0743760944802093,0.13696775613517,0.36794785807729,0.109041992635462,0.136085693212795
"160",0.851522298257798,0.0735830256015653,0.071468403364519,0.0685340215759758,0.126209250697864,0.339046391458656,0.100476992348054,0.125396471810025
"161",1.56162652834665,0.13494562039129,0.131067565536403,0.125686134592478,0.231458077393609,0.621785055218539,0.184267090903239,0.229967503305853
"162",1.00877868563099,0.0871721010747109,0.0846669572337825,0.0811906632954529,0.149517167423511,0.401660383813047,0.119032758724469,0.148554287156182
"163",0.952064606064846,0.0822712387282716,0.0799069354197046,0.0766260805938602,0.141111231958629,0.379078821285391,0.112340673091181,0.140202485337135
"164",1.14825746306447,0.0992249509786546,0.0963734334432731,0.0924164897495272,0.170190157460471,0.457195953780667,0.135490822220366,0.169094144560172
"165",0.666281757255071,0.0575757413543537,0.0559211349830203,0.0536250999190789,0.0987536339434296,0.265290088062583,0.0786191825655491,0.0981176673377902
"166",0.970582905228924,0.0838714698487904,0.0814611792451346,0.0781165095785831,0.143855940660303,0.386452160210723,0.114525775004795,0.142929518303681
"167",0.667853591897704,0.0577115690936706,0.0560530593172295,0.0537516076447514,0.0989866050269508,0.265915937631813,0.0788046541823034,0.0983491381035684
"168",0.635369995210531,0.0549045476785491,0.0533267058259363,0.0511371939990033,0.0941720154310616,0.252982105762797,0.0749716904390731,0.093565554133301
"169",0.666023609823164,0.0575534339301913,0.0558994686275662,0.0536043231505734,0.0987153723570715,0.265187302785636,0.0785887219685765,0.0980796521534148
"170",0.656548624968059,0.0567346672876805,0.0551042316256899,0.0528417373465136,0.0973110277598918,0.261414695267523,0.0774707031184159,0.0966843514387836
"171",1.25545347283612,0.10848813380728,0.105370411773849,0.101044066104932,0.186078323981491,0.499877654971824,0.14813961917566,0.184879992382338
"172",0.89764046028185,0.0775682575841641,0.0753391081161253,0.0722458011942752,0.133044701377813,0.357409030284383,0.105918792547858,0.132187902658061
"173",0.842641008743225,0.0728155622537906,0.0707229953080027,0.0678192188180685,0.124892901264433,0.335510172656663,0.0994290277082291,0.124088599576345
"174",0.771116174544809,0.0666348507013888,0.0647199044769919,0.0620626055852718,0.114291774612858,0.307031485739988,0.0909893189264936,0.113555743450758
"175",1.03255931489922,0.0892270685791973,0.0866628692707087,0.083104626279973,0.153041837778247,0.411128998500536,0.121838799282542,0.152056258876428
"176",1.09445344257387,0.0945755570340371,0.0918576533551625,0.0880861205874734,0.162215539385825,0.435773074978049,0.129142114539793,0.161170882477055
"177",0.768474391766699,0.0664065649944928,0.064498179223791,0.0618499840270525,0.113900220069174,0.305979620251828,0.0906775967454955,0.113166710491385
"178",1.24586173835129,0.107659278420163,0.104565375956783,0.100272083809836,0.18465667521821,0.496058561835252,0.147007824230995,0.183467498939244
"179",0.699659431859837,0.0604600231752622,0.0587225285776491,0.0563114726379133,0.103700740214778,0.278579910482008,0.0825576447323303,0.103032914585248
"180",1.23834006754104,0.107009304488853,0.103934080916663,0.0996667087648703,0.183541843065371,0.493063695639533,0.146120290384857,0.182359846228739
"181",0.704382205346715,0.0608681345812775,0.0591189117155306,0.0566915808989775,0.104400730930482,0.280460353673782,0.0831149173680247,0.103728397408921
"182",1.12799596962299,0.0974740843323196,0.0946728830419439,0.0907857613099776,0.167187079431275,0.449128535873995,0.133100028784135,0.16611040614679
"183",0.647921286454748,0.0559891487357915,0.0543801377175291,0.0521473736110903,0.0960323179345477,0.257979590870591,0.0764527039097521,0.0954138764167045
"184",1.34996797644327,0.116655463251116,0.113303029253641,0.108650982615172,0.200086888061074,0.537510024029067,0.159292037703214,0.198798342273422
"185",1.32435396704537,0.114442066945299,0.111153241327738,0.106589461647002,0.196290481390231,0.527311421508715,0.156269663971438,0.195026384200242
"186",1.46465109397192,0.126565633296508,0.122928401741722,0.117881152238668,0.217084763936549,0.583172829617211,0.172824290171473,0.215686752998179
"187",2.16962639829661,0.187485019638744,0.182097092349808,0.174620468186083,0.321573401640293,0.863869334556407,0.2560091913809,0.319502491066792
"188",0.709805359521862,0.0613367683367617,0.059574077917156,0.0571280586823658,0.105204529288158,0.282619663955109,0.0837548327544724,0.104527019360497
"189",0.773307012602412,0.0668241686948357,0.0649037818673167,0.0622389332551594,0.114616491922336,0.30790380081526,0.0912478310279381,0.113878369603112
"190",1.07805319269511,0.0931583539740934,0.0904811777466992,0.0867661609324622,0.159784759531097,0.429243069185138,0.127206935878064,0.158755756677287
"191",0.766781591336597,0.066260284177606,0.0643561022115956,0.0617137404766043,0.113649319917409,0.305305606337618,0.0904778515406898,0.112917426119328
"192",1.3269465264008,0.114666099083759,0.111370835251162,0.106798121501436,0.196674740233844,0.528343687951886,0.156575577941102,0.19540816844335
"193",0.938300378667018,0.0810818236077605,0.0787517016017745,0.0755182788846279,0.139071152879233,0.373598387431811,0.110716536913235,0.138175544226597
"194",0.967249502055642,0.0835834188000488,0.0811814061809974,0.0778482235625074,0.14336187689047,0.385124915675271,0.114132443760481,0.142438636270521
"195",0.950950678989969,0.0821749803864329,0.07981344334126,0.0765364271551423,0.140946130114861,0.37863529449125,0.112209233148378,0.140038446737877
"196",1.23777419409058,0.106960405381128,0.103886587067008,0.0996211649390156,0.18345797155159,0.49283838462678,0.14605351907133,0.182276514841734
"197",1.14051369905684,0.0985557851959248,0.0957234980853981,0.0917932397293413,0.169042407536619,0.454112657842951,0.134577082065198,0.167953786066833
"198",0.756062916282275,0.0653340459069808,0.0634564820913912,0.0608510573631477,0.11206064050191,0.301037804888588,0.0892130811011865,0.111338977689921
