A	Coef.(Intercept)	Coef.DiagnosisFactorBipolar	Coef.DiagnosisFactorDepression	Coef.DiagnosisFactorSchizophrenia	t.(Intercept)	t.DiagnosisFactorBipolar	t.DiagnosisFactorDepression	t.DiagnosisFactorSchizophrenia	p.value.(Intercept)	p.value.DiagnosisFactorBipolar	p.value.DiagnosisFactorDepression	p.value.DiagnosisFactorSchizophrenia	p.value.adj.(Intercept)	p.value.adj.DiagnosisFactorBipolar	p.value.adj.DiagnosisFactorDepression	p.value.adj.DiagnosisFactorSchizophrenia	F	F.p.value
2.90555898023197	2.92631933126816	0.0331673433544216	-0.0151648819182338	-0.0950803559698048	43.8596925435689	0.323343564761985	-0.147840209155087	-0.971018101875488	4.33524984217366e-42	0.747760629334041	0.883053347287621	0.336134023173697	4.46044054872182e-42	0.999931611863173	0.999572312826423	0.999980583284654	1580.80994656205	1.14587629215416e-52
6.09025452375072	6.12771043990614	-0.0267972767997344	-0.0522922211135237	-0.0771393331327112	99.9288877601068	-0.284245206572041	-0.554676256979652	-0.857158940386496	4.7118250084698e-60	0.777376375425896	0.581546933447828	0.395377466052268	9.69461396713793e-60	0.999931611863173	0.999572312826423	0.999980583284654	8220.26577326566	8.36484517480271e-71
6.40716118343491	6.34863529519153	0.0227273097147486	0.0947299147013174	0.125712687968637	116.869067220989	0.272130298122844	1.13426887090346	1.57685213887533	1.69249521309616e-63	0.786623386991105	0.261998903126308	0.121028981647941	4.82256799972851e-63	0.999931611863173	0.999572312826423	0.999980583284654	11593.5855185603	1.34748072275097e-74
6.62819820831609	6.57581931718558	-0.0189697348552537	0.0846339381977917	0.145895255365946	118.554990405645	-0.222454347303217	0.992485536837975	1.79227149253094	8.1894042422696e-64	0.824851000636687	0.32565855038043	0.0790376388928602	2.41308048503265e-63	0.999931611863173	0.999572312826423	0.999980583284654	11901.2782478066	6.92652927557033e-75
3.44675098764045	3.41740690460242	0.0454238890086429	0.0792084260452537	0.00740374510064436	67.2602272199169	0.581507901352875	1.01401105462978	0.0992900561534803	2.25377390452799e-51	0.563466336883728	0.3153765168491	0.921298240121732	2.74921835344063e-51	0.999931611863173	0.999572312826423	0.999980583284654	3835.28763505277	2.10415842666136e-62
7.94089816783033	7.97932856379159	-0.0157664199454298	-0.0398553850330605	-0.100744611023013	125.025986926662	-0.160685504892379	-0.406191303344919	-1.07559414133212	5.53532394855352e-65	0.872977557526968	0.68630583678059	0.287184083043297	1.85690682950495e-64	0.999931611863173	0.999572312826423	0.999980583284654	12901.3952273429	8.91627188155992e-76
2.75911076171348	2.73624821263465	-0.0226371578577679	0.110793076981148	0.0133394110449452	61.7540663218397	-0.332308642980546	1.62641870921136	0.205134820032311	1.64935220606979e-49	0.741021744044627	0.110040539378166	0.838285471647175	1.88879211384797e-49	0.999931611863173	0.999572312826423	0.999980583284654	3232.2910141594	1.60483864087655e-60
5.18816620981612	5.2492398211583	-0.0343949542850158	-0.106960532567261	-0.115290016287226	94.8177029615376	-0.40410797416056	-1.25668444774532	-1.41898360039655	6.71393366731638e-59	0.687827356192812	0.214608222697227	0.162002474199985	1.26455609667891e-58	0.999931611863173	0.999572312826423	0.999980583284654	7319.35699390935	1.59394961716343e-69
7.19038152816423	7.24448979466843	-0.0702587433298686	-0.0518512816861568	-0.104784850002595	131.439105066847	-0.829138028699471	-0.611907749060525	-1.29541208708955	4.37949252165059e-66	0.41090024750421	0.543324282856034	0.201026237379062	1.67407423123085e-65	0.999931611863173	0.999572312826423	0.999980583284654	14183.0514673104	8.03585389344812e-77
6.15031109034723	6.05892506943345	0.111819297405133	0.211946472382999	0.077529044463063	65.4411555764369	0.785564421215323	1.48898814220717	0.570574646475927	8.94996842023207e-51	0.435766627071857	0.142664672326215	0.570800006443489	1.06723162684987e-50	0.999931611863173	0.999572312826423	0.999980583284654	3677.82260836224	6.08884802521649e-62
