"","PC1","PC2","PC3","PC4","ProbesetID","EntrezGeneID","GeneSymbol"
"1",0.00106629481125643,0.0020340536445197,0.000369977759437014,-0.00749416022084418,"1_at","1","A1BG"
"2",0.00902873317300357,0.00949881671362386,-0.00768572061595346,-0.00479811171057973,"10_at","10","NAT2"
"3",0.00543227564652177,-0.0036057136681618,0.00174082255881483,-0.00682510588512211,"100_at","100","ADA"
"4",0.0012506640420835,-0.00317864268564718,-0.00149739524557922,0.010498422059531,"1000_at","1000","CDH2"
"5",-0.00670217093687546,0.00119393829375342,-0.00278465444747899,0.00411574046674628,"10000_at","10000","AKT3"
"6",0.00538612538712797,0.00566038763538669,8.60024623952404e-05,-0.000333458823765743,"100009676_at","100009676","ZBTB11-AS1"
"7",-0.0160052513699621,-0.00656476449011324,0.0014782484364595,-0.000393796175651067,"10001_at","10001","MED6"
"8",0.00588092992443646,0.00465574678061081,-0.00177553450341838,0.0039213457888399,"10002_at","10002","NR2E3"
"9",-0.00386834637349392,-0.00814399570431958,-0.00731564749788628,0.00637224302418735,"10003_at","10003","NAALAD2"
"10",0.00270722095541767,0.00296281254681262,-0.00265538194082136,-0.00305982494929659,"100038246_at","100038246","TLX1NB"
"11",0.00672651342916208,0.00430786431272737,0.000461733785747629,-0.000233498106531791,"10004_at","10004","NAALADL1"
"12",0.00242817054577275,0.00351570358786658,0.000161708735045529,-0.00324368706958589,"100048912_at","100048912","CDKN2B-AS1"
"13",0.00309208069017357,0.000151345198659735,0.00044433036281416,-0.00452132547994123,"100049716_at","100049716","NINJ2-AS1"
"14",-0.0112717032390865,0.00538549036512499,-0.00180655183789055,-0.0037055630534223,"10005_at","10005","ACOT8"
"15",-0.00958520171376445,-0.00863681716451844,0.00829087772205309,0.0064767748385848,"10006_at","10006","ABI1"
"16",-0.00574331515024714,-0.00181258229283288,0.00211807432851653,0.00528653856599759,"10007_at","10007","GNPDA1"
"17",0.00225860725115081,0.00113747029588195,0.00182434976868746,-0.00408244273767796,"10008_at","10008","KCNE3"
"18",0.000476825890026466,-0.0039970804428911,0.00316969048600927,0.00732334338344374,"10009_at","10009","ZBTB33"
"19",-0.0118838948928581,0.00422537619035581,0.0130144245401123,0.00884840549711675,"100093630_at","100093630","SNHG8"
"20",0.00336758938784824,0.00171117985842273,-0.00321854999363022,-0.00544301903977821,"100093698_at","100093698","GS1-600G8.3"
"21",0.00302711542828441,0.00231332516289325,-0.00437048990461592,0.00539087382119187,"1001_at","1001","CDH3"
"22",-0.00414851851569934,-0.00867360100645617,-0.00235557814461362,0.00447870841416514,"10010_at","10010","TANK"
"23",-0.000520024020357188,-0.00506020854801318,-0.00588175956201928,-0.00281147788684989,"100101467_at","100101467","ZSCAN30"
"24",0.00166115865857017,0.00118809350673742,-0.00553452061542723,-0.00910404662173125,"100101938_at","100101938","ANKRD26P3"
"25",-8.00616422011446e-05,0.00280847657795695,0.0110294247156341,-0.00437251831911601,"10011_at","10011","SRA1"
"26",-0.00610647872607678,-0.00345113661020394,-0.0143037371815466,0.0165731005409231,"100113407_at","100113407","TMEM170B"
"27",0.000611221594449813,0.000214649732062332,-0.00147273447691504,-0.000419762966956116,"100124700_at","100124700","HOTAIR"
"28",0.00783269969967702,0.00589786114760616,-0.000410529337499674,0.00157856009703711,"100125288_at","100125288","ZGLP1"
"29",-0.00310754655974437,0.00808464866928471,-0.00227057926787589,0.000851582872161704,"100126784_at","100126784","LOC100126784"
"30",0.00661832728581665,0.00867300543671642,-0.000103122900960567,-0.00884841964563346,"100126791_at","100126791","EGOT"
"31",0.00701396481635692,0.00433917808574867,-6.1556019061989e-05,0.00112449583712872,"100126793_at","100126793","GHRLOS"
"32",-0.000766115570212112,0.00477751213310436,0.00180343934375025,-0.00810444654366787,"100127888_at","100127888","SLCO4A1-AS1"
"33",0.00189083148912488,0.00187824545545856,0.000599626610052501,0.000796715550589463,"100127950_at","100127950","HECW1-IT1"
"34",0.00458904157076282,0.00453612679237541,-0.000645343788528904,-0.00614900955334223,"100127955_at","100127955","LOC100127955"
"35",-0.00351344672025121,-0.00337008289415738,-0.000616337064932509,2.90505334397601e-05,"100127983_at","100127983","C8orf88"
"36",0.00119790002552895,0.00329498690882888,-0.000718746837605588,-0.00317292131807536,"100128011_at","100128011","FAR1P1"
"37",0.00495532748485956,0.00235764394802546,0.000831451706350191,-0.0029440022568463,"100128025_at","100128025","WWTR1-AS1"
"38",0.00641130379533064,-0.000676541940930441,0.00286610896153752,-0.00537657839635038,"100128071_at","100128071","FAM229A"
"39",-0.00523808467677622,-0.0312778700532326,0.000680559803695894,-0.0264446697556303,"100128079_at","100128079","LOC100128079"
"40",0.00649923170853998,0.00749777624703914,-0.00365199221916192,-0.00512459941889036,"100128098_at","100128098","ST8SIA6-AS1"
"41",0.00737365786440945,0.00353111099467917,-0.00159170237373984,0.00215749722474066,"100128124_at","100128124","HGC6.3"
"42",0.00398673803041397,0.00598633661060341,-0.00428615538406904,-0.00699569512215733,"100128126_at","100128126","STAU2-AS1"
"43",0.00172917122885843,0.000757204799068306,0.000364175654607347,0.00310423867527539,"100128139_at","100128139","LINC01233"
"44",0.00334913793927447,0.00648482117474121,-0.00164845710315504,-0.00236901544513851,"100128164_at","100128164","LOC100128164"
"45",3.80057398419071e-05,0.000909291409793666,-4.65309566185123e-05,0.00179804639938245,"100128176_at","100128176","UST-AS1"
"46",0.00572231366571944,0.00357419972259637,-0.00379877795934094,0.000640563599644987,"100128191_at","100128191","TMPO-AS1"
