"","(Intercept)","DiagnosisFactorScz","BrainpH","Age","RNADegradPerSample","PMI"
"21",0.676069091631867,0.0477479185299225,0.0907679176879641,0.00130165113685978,0.646022956410664,0.00369637404997367
"22",0.657231345043613,0.0464174876604796,0.0882387929980272,0.00126538239662897,0.628022404553332,0.0035933796097446
"23",0.600071204715967,0.0423805071842156,0.0805645671289389,0.00115533068362881,0.573402598234155,0.003280859392484
"24",0.834781366337931,0.058957099449689,0.11207636510096,0.00160722347460132,0.797681676197403,0.00456412549860111
"25",0.585354472210408,0.0413411262194595,0.0785887229715377,0.00112699622516321,0.559339912689698,0.00320039639128002
"26",1.0468465388201,0.0739343713055461,0.140547884297148,0.0020155173550145,1.00032216276068,0.00572358125566615
"27",0.301854196700996,0.0213186932672888,0.0405264450321028,0.000581166722698948,0.28843907075688,0.00165037277013806
"28",0.746526843083913,0.0527240533921352,0.100227458825752,0.00143730504178357,0.713349396057877,0.00408159829304357
"29",0.65550532116449,0.046295585848104,0.0880070598877181,0.00126205924375552,0.626373089323531,0.00358394266024433
"30",0.935567026917212,0.0660751670701273,0.125607681140724,0.00180126838997459,0.893988179803521,0.00511516607268723
"31",0.717491441888183,0.0506734050369043,0.0963292139002077,0.00138140252613331,0.685604397871731,0.00392284868469893
"32",0.592099132186967,0.041817473206859,0.0794942498609684,0.00113998187180035,0.565784823767535,0.00323727248341592
"33",0.449820875055749,0.0317689578788133,0.0603922064575325,0.000866050320369324,0.429829754318929,0.00245937320648567
"34",0.715831740215688,0.050556187283241,0.0961063850996306,0.00137820706490666,0.684018457330304,0.0039137743485566
"35",0.716434184476586,0.0505987353894098,0.0961872682693563,0.00137936696448911,0.684594127520399,0.00391706818251544
"36",0.508969491462377,0.0359463760632836,0.0683334018350565,0.00097993049140855,0.486349664061256,0.00278276531756351
"37",0.726084241555125,0.0512802783631952,0.0974828689667269,0.00139794643798156,0.693815312870497,0.00396982938844452
"38",0.66402988867024,0.0468976402236189,0.0891515542171656,0.00127847178667819,0.63451880456233,0.00363055030805062
"39",2.36628700902725,0.167120906315549,0.317693778816379,0.00455586598109712,2.26112352747569,0.012937556239771
"40",0.852094262733369,0.0601798365587188,0.11440076592687,0.00164055638621404,0.814225145869143,0.00465878289642935
"41",0.812991251238784,0.0574181552006621,0.109150860299437,0.00156527047239759,0.776859966181196,0.00444498913074259
"42",0.947664856140565,0.0669295859028997,0.127231915676425,0.00182456061462592,0.905548352421614,0.00518131035077319
"43",0.491598664529441,0.0347195475638633,0.0660012233510279,0.000946486044819706,0.469750838424329,0.00268779118740989
"44",0.740772260458973,0.0523176314069412,0.099454858083469,0.00142622561349935,0.707850560914711,0.0040501353994628
"45",0.329548061546107,0.0232745945483417,0.044244577506781,0.000634486348024031,0.314902153691927,0.00180178759537413
"46",0.676996023212067,0.0478133838116844,0.0908923659883159,0.00130343577922858,0.646908692923756,0.00370144200217199
"47",0.769803198190973,0.0543679645264881,0.103352503751757,0.00148211953554178,0.735591294004182,0.00420886060404204
"48",1.07670660620289,0.0760432623676265,0.144556847540558,0.00207300761915555,1.02885517698661,0.005886839685271
"49",0.651749091479449,0.046030299132292,0.0875027547048767,0.00125482728965444,0.622783795512997,0.00356340566172542
"50",0.410081555387676,0.0289623367487662,0.0550568711474967,0.000789539308012398,0.391856545521955,0.00224210045758642
"51",0.5820330550482,0.0411065484846865,0.0781427949986156,0.00112060142546199,0.556166107288502,0.00318223670855012
"52",1.250875373885,0.0883440704250826,0.16794045812779,0.00240833869295403,1.19528346605513,0.00683909873859064
"53",1.20352189926731,0.0849996935320396,0.161582858971818,0.002317167975592,1.15003449365351,0.00658019597714297
"54",0.756175711193601,0.0534055123940477,0.101522899894132,0.00145588222612736,0.722569445279756,0.00413435299834474
"55",0.976799362962431,0.0689872336719793,0.131143466359364,0.00188065394058317,0.933388051741691,0.00534060181418735
"56",0.738747406882554,0.0521746245089798,0.099183004592414,0.00142232711704042,0.705915696697536,0.00403906461349209
"57",1.84179464660169,0.13007821511632,0.247276302008354,0.00354604895458935,1.75994086614279,0.0100699203991801
"58",0.852631668016316,0.0602177912352235,0.114472917071023,0.00164159106477894,0.814738667569776,0.00466172113301906
"59",0.475708219950826,0.0335972722483145,0.0638677985526017,0.000915891811912185,0.454566603392111,0.00260091097396726
"60",0.808290167034417,0.0570861373812251,0.10851970051209,0.00155621936848701,0.772367809456933,0.00441928618724932
"61",0.696716467421184,0.0492061559042496,0.0935400002004089,0.00134140399718425,0.665752713198302,0.0038092625476322
"62",0.981804619590623,0.0693407339113222,0.131815463833081,0.00189029067455164,0.93817086273625,0.00536796780524198
"63",0.707512846952975,0.0499686588150953,0.0949895042537658,0.00136219051126317,0.676069275676886,0.00386829121441928
"64",0.683468486588314,0.0482705066972034,0.0917613482125372,0.00131589735958516,0.653093504472366,0.00373682987296729
"65",0.678380647825652,0.0479111740287825,0.091078263398078,0.0013061016283625,0.648231781491861,0.00370901236820996
"66",0.789351928435726,0.0557486091834371,0.105977083931095,0.0015197571487121,0.754271231695619,0.00431574231196367
"67",1.58406322897561,0.111875728293993,0.212673708293828,0.00304983281794019,1.51366365211897,0.00866078672369078
"68",0.615809955993832,0.0434920690394755,0.0826776258357826,0.00118563285798815,0.588441881580472,0.00336691023036814
"69",0.592959000511397,0.0418782020927222,0.0796096943595565,0.00114163739576365,0.566606477477115,0.00324197377060706
"70",0.936465741828795,0.0661386395271751,0.125728341117832,0.00180299870615211,0.894846953664562,0.00512007975165676
"71",0.592961799387099,0.0418783997655498,0.0796100701319775,0.00114164278450244,0.566609151964054,0.00324198907332041
"72",0.840018597619359,0.0593269830838371,0.112779507107819,0.0016173068346245,0.802686152334107,0.00459275979950614
"73",0.490383362872471,0.0346337159155532,0.0658380589612765,0.000944146197009766,0.468589547693715,0.00268114658619484
"74",0.671777506511936,0.0474448219097589,0.0901917365701784,0.0012933884508127,0.64192209964738,0.0036729100223071
"75",0.737799016594407,0.0521076436888632,0.0990556752814366,0.00142050115973512,0.70500945515305,0.00403387933687799
"76",0.880650083583871,0.062196614169767,0.118234623188728,0.00169553555496187,0.841511877413173,0.00481491042314813
"77",0.415777971021988,0.0293646506438789,0.0558216624858548,0.000800506746071918,0.397299798755348,0.00227324532604611
"78",0.66719595430661,0.0471212461330399,0.0895766249512575,0.00128456748456759,0.637544162632851,0.00364786061405877
"79",0.553256329332164,0.0390741692914141,0.0742792794149975,0.00106519694357247,0.528668288422061,0.00302490139549327
"80",0.775599056798424,0.0547773016608504,0.104130646139161,0.00149327843341013,0.741129570725997,0.00424054917199918
"81",0.913645573856596,0.0645269469728747,0.122664543121792,0.00175906251981848,0.873040968800495,0.00499531162107284
"82",0.85407207779017,0.0603195213237352,0.114666304104106,0.00164436431834561,0.81611506207156,0.00466959650163938
"83",0.511907944955332,0.0361539066836333,0.068727913739357,0.000985587962482227,0.489157525619033,0.00279883116552617
"84",0.60997228619845,0.0430797789566355,0.081893869947464,0.00117439346009255,0.582863651860402,0.00333499306182568
"85",0.441604667020486,0.0311886816367125,0.0592891119604127,0.000850231468920337,0.421978694314672,0.00241445149870958
"86",0.690302799134999,0.0487531854688353,0.092678911707703,0.00132905561634643,0.659624083744651,0.00377419613606031
"87",0.546060556326026,0.0385659620866925,0.0733131868365809,0.00105134275880059,0.521792312861834,0.00298555886536045
"88",0.540820835016745,0.0381959025923424,0.072609710522702,0.00104125460467038,0.5167854573601,0.00295691095035228
"89",0.648583150540651,0.0458067020297364,0.0870777007124745,0.00124873183184809,0.619758556598188,0.00354609603749503
"90",0.748457106702466,0.0528603797989193,0.100486612825563,0.00144102142205391,0.715193874122241,0.00409215191313587
"91",0.761754795272136,0.0537995396545019,0.102271938491936,0.00146662376308467,0.727900581453692,0.00416485636237332
"92",0.75081346579098,0.0530267995379345,0.100802973698197,0.00144555817358475,0.717445510949851,0.00410503518896523
"93",0.722964286810052,0.0510599290722297,0.0970639890046104,0.0013919395184357,0.690834016412447,0.00395277119143549
"94",0.710854347241684,0.0502046549366868,0.0954381285540244,0.00136862397746278,0.679262271662176,0.00388656070064198
"95",1.14714902673882,0.081018314471667,0.154014330374912,0.00220863200711924,1.09616696706046,0.00627198010732139
"96",0.764266977804062,0.0539769645484239,0.102609219962273,0.00147146052502092,0.7303011165564,0.00417859159511025
"97",0.698449456209541,0.049328549618892,0.0937726684079084,0.00134474055975523,0.667408683800033,0.00381873757742644
"98",0.925448895830234,0.0653605659963673,0.124249237601408,0.00178178772299058,0.884319722778836,0.00505984569545498
"99",0.711917528177001,0.050279742937766,0.09558086946737,0.00137067094380139,0.680278202281596,0.00389237358939606
"100",0.531191583533365,0.0375158290303004,0.0713169031501145,0.00102271518866159,0.507584152954511,0.00290426349797737
"101",0.293906812165315,0.0207574028991406,0.039459442333269,0.000565865443223264,0.280844887089822,0.00160692084144251
"102",0.672662459458063,0.0475073224170258,0.0903105488885731,0.00129509227076639,0.642767723157784,0.00367774845841666
"103",0.633978645162911,0.0447752471953452,0.0851169239835748,0.00122061344681392,0.605803110538275,0.0034662466325168
"104",0.646466882665904,0.0456572389240839,0.0867935740889706,0.00124465733336981,0.617736340753797,0.00353452544840609
"105",0.681056213038612,0.0481001379547941,0.0914374803568544,0.00131125295467559,0.650788438156601,0.00372364088760925
"106",0.509144073449976,0.0359587060553271,0.0683568409238661,0.000980266618064015,0.486516487205755,0.00278371983587612
"107",0.460225022631933,0.0325037590951236,0.0617890500974762,0.000886081661379026,0.439771516572659,0.00251625736461199
"108",0.650111332294543,0.0459146310843063,0.0872828718663794,0.00125167407479619,0.621218822282276,0.00355445129503993
"109",0.776771644723999,0.0548601166178312,0.104288075854005,0.00149553604350543,0.742250046026093,0.00424696023801751
"110",0.59685019715531,0.0421530209575944,0.0801321199829937,0.001149129204808,0.570324739990505,0.00326324869424421
"111",0.720140385026834,0.0508604887576959,0.0966848566233335,0.00138650259636368,0.688135615611125,0.0039373316492343
"112",0.643246073295007,0.0454297666947726,0.0863611535516546,0.00123845623612823,0.614658671891877,0.00351691583375892
"113",1.07622385597845,0.0760091677481978,0.144492034294134,0.00207207816921288,1.02839388134234,0.00588420027248862
"114",0.965784008351075,0.0682092654715817,0.129664563074119,0.00185944582882321,0.922862245962339,0.00528037591207076
"115",0.888839732375504,0.0627750146441145,0.11933415188574,0.00171130327129746,0.849337558530417,0.0048596869195839
"116",0.933188344739956,0.0659071707451747,0.125288323207129,0.00179668865929531,0.891715211978882,0.00510216074648319
"117",0.47594412013921,0.0336139328871686,0.0638994701215978,0.000916345995888638,0.454792019609186,0.00260220074648536
"118",0.490139436168365,0.0346164883976277,0.0658053097655592,0.000943676559400769,0.468356461678565,0.00267981292910222
"119",0.869333245270165,0.0613973534425611,0.116715243200409,0.00167374698980038,0.830697986591756,0.00475303617392079
"120",0.466654743807795,0.0329578632786682,0.0626522938245908,0.000898460949208989,0.445915485486991,0.00255141154455779
"121",0.740934444762395,0.0523290858026568,0.099476632679713,0.00142653787061264,0.708005537357914,0.00405102213405532
"122",1.23392532298177,0.0871469595681847,0.165664772337337,0.00237570437598686,1.1790867161499,0.00674642518039971
"123",1.1709234954173,0.0826974052740768,0.15720625120489,0.0022544055302201,1.11888484121397,0.00640196582943591
"124",0.679030770634258,0.0479570894703904,0.091165547810735,0.00130735332453289,0.64885301128042,0.00371256688225116
"125",0.709676112398004,0.0501214411616134,0.0952799406932984,0.00136635549522813,0.678136400406587,0.00388011876038046
"126",1.12467811584168,0.079431288476706,0.150997423055926,0.00216536825334383,1.07469471744768,0.00614912152238158
"127",0.71237697361853,0.0503121916383243,0.0956425538521985,0.00137155552451761,0.680717228863525,0.00389488558443987
"128",0.507779213625606,0.035862311742223,0.0681735971020031,0.000977638822526495,0.485212285032132,0.00277625753283772
"129",1.04471838835927,0.0737840689827791,0.140262162337296,0.00201141997872406,0.998288592420884,0.00571194569913025
"130",1.08510337387192,0.0766362907777965,0.145684183675372,0.00208917410615757,1.03687877212058,0.00593274859384208
"131",0.870436736780458,0.0614752884101318,0.116863396144857,0.00167587156700212,0.831752436287322,0.00475906945873369
"132",0.527191385918285,0.0372333118849486,0.0707798432366303,0.00101501351757829,0.503761733735074,0.00288239261696511
"133",0.460882726211907,0.0325502099347525,0.0618773522919547,0.000887347952980264,0.440399990224888,0.00251985332614267
"134",0.500415209336973,0.0353422230690684,0.0671849180699369,0.000963460738255547,0.478175554791913,0.00273599520655581
"135",0.530885714048177,0.0374942267540829,0.0712758376190935,0.00102212629121301,0.507291877044337,0.00290259117181763
"136",0.526577788304688,0.0371899760643545,0.0706974626362244,0.00101383214419323,0.503175405874077,0.00287903780260649
"137",0.76146450871559,0.0537790379350418,0.102232965099132,0.0014660648678016,0.727623195929362,0.00416326923509897
"138",0.426872012250604,0.0301481761493461,0.0573111301061468,0.00082186635495855,0.407900794129583,0.00233390144331929
"139",0.628548415509424,0.0443917328973204,0.0843878703345984,0.00121015850265309,0.600614213340998,0.00343655712263535
"140",1.1708943602759,0.0826953475814901,0.157202339569009,0.00225434943567237,1.11885700090827,0.00640180653450296
"141",0.777461077292726,0.0549088083425837,0.104380637930018,0.00149686342364746,0.74290883855456,0.00425072967621221
"142",0.395592227507167,0.0279390164169316,0.0531115579588144,0.000761642676822716,0.378011158194492,0.0021628807798316
"143",0.840636155767162,0.0593705986203167,0.112862419442995,0.00161849583331578,0.803276264713651,0.00459613626788806
"144",1.19370272978242,0.0843062068597463,0.160264553522567,0.00229826290615275,1.14065171165883,0.00652651015756402
"145",0.568697185725617,0.0401646920829933,0.0763523432475263,0.00109492557416274,0.543422916048556,0.00310932350794979
"146",0.48291020328285,0.0341059180622524,0.0648347249190968,0.000929757953565172,0.461448513276415,0.00264028745874721
"147",0.806601988136556,0.0569669084008194,0.10829304840635,0.00155296907941327,0.770754657286474,0.00441005615329716
"148",0.448310328474762,0.0316622743223878,0.0601894029727645,0.000863142030819102,0.42838634005828,0.00245111436836935
"149",0.705989087906626,0.0498610421177713,0.0947849268852583,0.00135925678345409,0.67461323614459,0.00385996013780736
"150",0.494842110459044,0.0349486185181781,0.0664366830352636,0.00095273072474054,0.472850137821883,0.00270552456631312
"151",1.07895619238451,0.0762021411849775,0.144858873259368,0.00207733879839006,1.03100478615192,0.00589913918555557
"152",1.33400861031682,0.0942154215183476,0.179101788907406,0.00256839699624242,1.27472206166677,0.00729362556379307
"153",0.806517758608608,0.056960959623264,0.108281739889286,0.00155280691039509,0.770674171121176,0.00440959563255276
"154",0.833743010492633,0.0588837647403819,0.111936957163127,0.00160522430457088,0.79668946738134,0.00455844833978893
"155",0.646532309495513,0.0456618597460805,0.0868023581868654,0.00124478330112695,0.617798859857859,0.00353488316633482
"156",0.77685724105666,0.0548661619270591,0.104299567876009,0.00149570084406369,0.742331838252017,0.00424742823169854
"157",0.526548794015517,0.0371879283195687,0.0706935699109312,0.00101377632083149,0.503147700160798,0.00287887927777609
"158",0.511323755494596,0.0361126478372779,0.0686494814288986,0.000984463209280047,0.488599298941908,0.00279563713877705
"159",1.74535397775707,0.123267016000784,0.234328337370108,0.0033603695502283,1.66778625239638,0.00954263585076378
"160",0.413021237450569,0.0291699541378471,0.0554515479975645,0.000795199144479607,0.394665581049069,0.00225817302269396
"161",0.945881749297233,0.0668036525606727,0.126992518701785,0.0018211275586284,0.90384449113172,0.00517156130301223
"162",1.06897035495365,0.0754968834561395,0.143518191247442,0.00205811283937897,1.02146274333533,0.00584454211729203
"163",0.725800050681104,0.0512602071561727,0.097444713970174,0.00139739927885414,0.693543752121911,0.00396827558901046
"164",1.07678028980368,0.0760484663306695,0.14456674017889,0.00207314948386127,1.0289255859111,0.00588724254668447
"165",1.17725576778292,0.0831446270577158,0.15805641161597,0.00226659719764823,1.12493569217738,0.00643658721287046
"166",0.596824472418714,0.0421512041275656,0.0801286662224198,0.0011490796763899,0.570300158523026,0.00326310804552949
"167",0.715110860878044,0.0505052746053657,0.0960096010324515,0.00137681913958808,0.683329615602905,0.00390983297672078
"168",0.618761428153331,0.0437005191135277,0.083073885604714,0.00119131539419543,0.591262183223964,0.00338304725724103
"169",0.88365810281799,0.0624090579260412,0.118638474874341,0.00170132696253286,0.844386213043389,0.00483135661833209
"170",0.73214592318979,0.0517083894607573,0.0982967003139608,0.0014096171309458,0.699607598805348,0.00400297133054913
"171",1.0321648545191,0.0728974656481759,0.138576745653703,0.00198725037565106,0.986292967794335,0.00564330987877309
"172",0.578892209695354,0.040884723777894,0.0777211102980629,0.00111455428475575,0.553164848651494,0.00316506429318468
"173",0.442725758111527,0.0312678595887032,0.0594396277954535,0.000852389930993576,0.423049961423321,0.00242058100835271
"174",0.822864638211618,0.0581154710262612,0.110476444898917,0.00158427992799454,0.78629455610836,0.0044989713817336
"175",0.586052837048118,0.0413904487928294,0.0786824842792059,0.00112834080280505,0.560007240515647,0.00320421466621002
"176",1.28081737630348,0.0904587482143742,0.171960421833532,0.00246598670847535,1.22389477392687,0.00700280514391792
"177",0.709745659964092,0.0501263530139087,0.0952892780344551,0.00136648939673255,0.678202857111695,0.00388049900823043
"178",0.872738404425924,0.0616378455223841,0.117172414234834,0.00168030301985876,0.833951812291053,0.00477165371182509
"179",0.489760852952758,0.0345897506562351,0.0657544818093968,0.000942947664559858,0.467994703610905,0.00267774304424689
"180",0.584404174531312,0.0412740106883366,0.0784611375774073,0.00112516659551491,0.5584318485233,0.00319520068610101
"181",0.445363206220404,0.0314541314638537,0.0597937272149005,0.000857467869582726,0.425570194999691,0.00243500112438594
"182",0.989701768308419,0.0698984763347864,0.132875721954121,0.00190549523386918,0.945717043185901,0.00541114507210798
"183",0.473978641235134,0.0334751193727724,0.0636355881758163,0.000912561814831361,0.45291389131122,0.00259145458857529
"184",0.810106349677895,0.057214406728204,0.108763538188934,0.00155971610607181,0.774103276578924,0.00442921607529843
"185",0.993159959023871,0.0701427138107872,0.13334001291801,0.00191215336679074,0.949021543594928,0.00543005255742076
"186",0.707582516531937,0.0499735792846471,0.094998857976169,0.00136232464768174,0.676135848972323,0.00386867212936855
"187",1.71554600608597,0.121161804239869,0.230326368410756,0.00330297958714106,1.63930301862349,0.00937966225186509
"188",1.39020719415301,0.0981844913008908,0.186646917792844,0.00267659740274779,1.32842304537587,0.00760088851887943
"189",0.598182655183083,0.0422471268679845,0.0803110135932541,0.00115169461643254,0.571597980381242,0.00327053384207525
"190",1.11377599941978,0.0786613178137073,0.149533722942644,0.00214437816163516,1.0642771172805,0.00608951474441982
"191",0.789771279893135,0.0557782262144056,0.106033385363951,0.00152056453557246,0.754671946166438,0.00431803509514836
"192",0.773633673663638,0.0546384949102366,0.103866777051206,0.00148949443673963,0.739251533941104,0.00422980353770292
"193",0.601139362719681,0.0424559466947178,0.080707976255253,0.00115738723242995,0.574423284729093,0.0032866994931114
"194",0.804102787335946,0.0567904003520202,0.107957509841782,0.00154815731149839,0.768366526975743,0.00439639189752894
"195",0.529733935236985,0.0374128814573936,0.0711212017015178,0.001019908745377,0.506191286051571,0.00289629387859465
"196",0.725447888352726,0.0512353354110022,0.0973974332386175,0.00139672125274591,0.693207240733753,0.00396635015903871
"197",0.856641613179134,0.0605009968089047,0.115011285674139,0.00164931150303671,0.818570401132503,0.00468364530826257
"198",0.848666275744467,0.0599377322449828,0.113940530065336,0.0016339564052114,0.81094950686047,0.00464004054848554
"199",1.73714220354982,0.122687052901321,0.233225838151401,0.00334455923532882,1.65993942917016,0.00949773838472127
"200",0.452557721887783,0.0319622498680232,0.0607596509850956,0.000871319633571811,0.432444969100315,0.00247433678008177
"201",0.805574549836395,0.0568943447518406,0.108155106240065,0.00155099092917979,0.769772880813603,0.00440443868561868
"202",0.696001017975573,0.0491556267168276,0.0934439451415505,0.00134002652615981,0.665069060045486,0.00380535086346033
"203",0.894115790406403,0.063147640448395,0.120042506707745,0.00172146138534093,0.854379135862533,0.00488853350380579
"204",0.75590731455479,0.0533865566674773,0.101486865405466,0.00145536547599877,0.722312976832608,0.00413288555310418
"205",0.917696183228443,0.0648130244887343,0.123208371234334,0.00176686124979904,0.876911559357075,0.00501745812585172
"206",0.859550486811128,0.0607064383279942,0.115401826235247,0.00165491202333402,0.821349997429429,0.00469954942981028
"207",0.426844743837934,0.0301462502959641,0.0573074690941773,0.000821813854465936,0.407874737590706,0.00233375235463261
"208",1.07668060043084,0.076041425689245,0.144553356048629,0.00207295754965352,1.02883032697358,0.00588669750000897
"209",1.06563720463544,0.0752614770578708,0.143070688000407,0.00205169544956671,1.01827772622779,0.00582631828411671
"210",0.617813920660167,0.0436336006415105,0.0829466748163305,0.00118949113655531,0.59035678524093,0.00337786680726448
"211",0.814309625411009,0.0575112664275272,0.109327863034553,0.00156780876805601,0.778119748636774,0.00445219727579565
"212",0.656254970562822,0.0463485304344496,0.0881077065756452,0.00126350256072365,0.627089422500977,0.0035880413309525
"213",0.505849069084977,0.0357259937454123,0.0679144590893974,0.000973922671519578,0.483367920753583,0.00276570456379804
"214",1.07315622300198,0.0757925137238485,0.144080178966104,0.00206617198595333,1.02546258134775,0.00586742814214066
"215",0.707570339100257,0.0499727192438274,0.0949972230543392,0.00136230120219668,0.676124212734972,0.003868605549868
"216",0.655181241750635,0.0462726974811582,0.0879635495218025,0.00126143528631877,0.626063412777684,0.00358217077220754
"217",0.710846078336174,0.0502040709386435,0.0954370183844515,0.00136860805715169,0.679254370246699,0.00388651549081339
"218",1.71661861635701,0.121237558195301,0.230470375291115,0.00330504470799333,1.6403279595163,0.0093855266950421
"219",0.754530058749956,0.0532892868783714,0.101301957319775,0.00145271381419926,0.720996929585684,0.00412535547566065
"220",0.525403089962471,0.037107012057516,0.0705397495803336,0.00101157047086496,0.502052913949327,0.00287261519799039
"221",0.571691375196003,0.0403761591011794,0.0767543381719417,0.00110069035497634,0.546284036542977,0.00312569408959009
"222",0.801621717279337,0.056615172801469,0.107624405480905,0.00154338045111565,0.765995721635177,0.00438282677069955
"223",0.486509758894285,0.034360139546722,0.0653179953000327,0.000936688259523258,0.464888095985707,0.00265996784958039
"224",0.588727891438272,0.0415793766415732,0.0790416326557575,0.00113349114561942,0.562563409059776,0.00321884039271108
"225",0.690408713814034,0.0487606657774728,0.0926931316372747,0.00132925953627722,0.659725291320806,0.00377477521928708
"226",0.559815978715346,0.0395374497581738,0.0751599670882609,0.0010778263851232,0.534936411221924,0.00306076595143442
"227",0.665701911598447,0.0470157281757888,0.0893760372491492,0.00128169097029757,0.636116518773254,0.00363969201004423
"228",0.699738267785343,0.0494195729638186,0.0939457021177402,0.00134722193787709,0.66864021749202,0.00382578409045753
"229",0.534214046557121,0.0377292928907317,0.0717226940350269,0.00102853440518795,0.51047229045764,0.00292078866386101
"230",1.2021093689852,0.0848999324548569,0.16139321499317,0.00231444839904234,1.14868473961186,0.00657247303825372
"231",0.757457516213689,0.0534960408953917,0.101694992915385,0.00145835011436878,0.723794283804204,0.0041413612033818
"232",0.513738300629626,0.0362831770122118,0.0689736542638692,0.000989111987724311,0.490906535888289,0.00280883854391461
"233",0.770165615205045,0.0543935605170103,0.103401161260449,0.00148281730522867,0.735937604335156,0.00421084210099652
"234",0.917392829817236,0.0647915999122474,0.123167643507243,0.00176627719660469,0.876621687700507,0.00501579955620102
"235",0.62842902911754,0.0443833011382238,0.0843718417151484,0.00120992864532838,0.600500132767289,0.00343590438349028
"236",0.8843211895388,0.0624558889542829,0.118727499800402,0.00170260361841709,0.845019830596738,0.00483498201191689
"237",0.421895823281675,0.02979672883661,0.0566430352082699,0.000812285585612918,0.403145758957651,0.00230669437824238
"238",2.07428463410101,0.146498005814554,0.278490023075941,0.00399366719403075,1.98209843985713,0.0113410478139786
"239",1.16726552906625,0.0824390584845593,0.156715138694694,0.00224736276474188,1.11538944367871,0.00638196608079623
"240",0.559809917770441,0.0395370216991084,0.0751591533558258,0.00107781471584868,0.534930619639977,0.00306073281352035
"241",0.909538062397001,0.064236850701708,0.122113075429094,0.0017511542349594,0.8691160050217,0.00497285400696632
"242",0.528168625059743,0.0373023301783274,0.0709110457469228,0.00101689501823437,0.504695542020497,0.0028877356232463
"243",0.822237172628289,0.0580711557692498,0.110392202407839,0.00158307185429321,0.785694976603535,0.00449554074494192
"244",0.413984659543203,0.0292379965911384,0.0555808954537423,0.000797054042858598,0.395586186348526,0.00226344048494962
"245",0.473302273051089,0.0334273503306024,0.0635447801024759,0.000911259587845104,0.452267582554782,0.00258775657925246
"246",0.570877878435489,0.0403187052439832,0.0766451194428033,0.00109912411123548,0.545506693533567,0.00312124633661259
"247",1.09572305745412,0.0773863143963481,0.14710996482288,0.00210962042352212,1.04702649144222,0.00599081118433477
"248",0.934710186073776,0.0660146520025227,0.125492643106726,0.00179961869488902,0.893169419026403,0.00511048133809747
"249",0.880947777585715,0.0622176390459563,0.118274591092882,0.00169610871196717,0.841796341178131,0.00481653805026032
"250",0.770358209280161,0.0544071626270931,0.103427018622327,0.00148318811096425,0.736121639066714,0.00421189509949955
"251",0.874766989345686,0.0617811159494436,0.117444768689873,0.00168420870035756,0.835890242021706,0.00478274489872949
"252",0.755212672292214,0.0533374970039438,0.101393603884577,0.00145402806551516,0.721649206141607,0.00412908763116812
"253",1.09175478199978,0.0771060517790455,0.146577190725881,0.00210198021289802,1.04323457568599,0.00596911483614473
"254",0.778170871901662,0.0549589381526578,0.10447593377986,0.00149823000728676,0.743587088185233,0.0042546104428465
"255",1.02849920265738,0.0726385760633407,0.13808460129956,0.00198019281308505,0.982790226310969,0.00562326810998701
