"","Maycox_SchizSamplingVariance","EntrezGeneID","GeneSymbol","Iwamoto_SchizSamplingVariance","GeneSymbol"
"854",0.00291121173858101,"100874107","MTUS2-AS1",NA,NA
"855",0.00241788742229854,"100874110","GLYCTK-AS1",NA,NA
"856",0.00240379236802359,"100874143","LINC00358",NA,NA
"857",0.00199122473021176,"100874167","LINC00423",NA,NA
"858",0.0029368462812175,"100874178","LINC00454",NA,NA
"859",0.00194634610201833,"100874180","LINC00459",NA,NA
"860",0.00137243965232191,"100874182","LINC00424",NA,NA
"861",0.00176192656564864,"100874187","LINC00559",NA,NA
"862",0.00110299330492192,"100874194","CLDN10-AS1",NA,NA
"863",0.00143159494932427,"100874195","DIAPH3-AS1",NA,NA
"864",0.000625717275227607,"100874205","ATP11A-AS1",NA,NA
"865",0.000940812829565924,"100874238","ARHGEF7-AS2",NA,NA
"866",0.00235166385884812,"100874239","ARHGAP26-AS1",NA,NA
"867",0.00253211285012508,"100874241","STARD13-AS",NA,NA
"868",0.00241146230931326,"100874243","PRICKLE2-AS3",NA,NA
"869",0.00146121856993323,"100874251","KIRREL3-AS2",NA,NA
"870",0.0023865357702641,"100874253","LINC00853",NA,NA
"871",0.00171362312381196,"100874291","ALMS1-IT1",NA,NA
"872",0.00175358748050328,"100874309","EPN2-IT1",NA,NA
"873",0.00190224654071697,"100874323","HOXA10-AS",NA,NA
"874",0.0121133523009355,"100874362","HOXB-AS1",NA,NA
"875",0.000536922869670268,"100874375","FAM155A-IT1",NA,NA
"876",0.00528408740942921,"100874433","IQCJ-SCHIP1-AS1",NA,NA
"877",0.00429049290379531,"100885775","BANCR",NA,NA
"878",0.00430610834545478,"100885778","NALCN-AS1",NA,NA
"879",0.000945830496737868,"100885781","LINC00348",NA,NA
"880",0.00114533233399122,"100885798","LINC00210",NA,NA
"881",0.00155525370228114,"100885848","PTGES3L",NA,NA
"882",0.00152420865474647,"10089","KCNK7",NA,NA
"883",0.00127722333618734,"1009","CDH11",0.0105148222916383,"CDH11"
"884",0.00233051353774821,"10090","UST",0.0117521086947531,"UST"
"885",0.00181427054154381,"10092","ARPC5",0.0097621802254363,"ARPC5"
"886",0.00319730342890671,"10093","ARPC4",0.0048750860762018,"ARPC4"
"887",0.00718706816248765,"10095","ARPC1B",0.00549171941417125,"ARPC1B"
"888",0.00237734918889333,"10096","ACTR3",0.0194569380720389,"ACTR3"
"889",0.00339641790747015,"10097","ACTR2",0.0131189068856617,"ACTR2"
"890",0.00429058869140191,"10098","TSPAN5",0.0268332783582014,"TSPAN5"
"891",0.000575919828634531,"10099","TSPAN3",0.010341060836692,"TSPAN3"
"892",0.00398000814395541,"100996246","LINC02361",NA,NA
"893",0.00155925804163639,"100996251","LRIG2-DT",NA,NA
"894",0.00186288785529807,"100996263","LOC100996263",NA,NA
"895",0.00114339126707901,"100996279","LINC00269",NA,NA
"896",0.00263682648855202,"100996280","LINC00911",NA,NA
"897",0.00193746351094616,"100996286","LINC02273",NA,NA
"898",0.00313440753418823,"100996295","DNAH17-AS1",NA,NA
"899",0.00532319015556445,"100996301","FOXD3-AS1",NA,NA
"900",0.00355767720717563,"100996307","LIPE-AS1",NA,NA
"901",0.0026170511798287,"100996342","LINC01664",NA,NA
"902",0.0030776430923628,"100996345","LINC02140",NA,NA
"903",0.00261894096509981,"100996419","LOC100996419",NA,NA
"904",0.00515495037028607,"100996425","ARLNC1",NA,NA
"905",0.00276126393546984,"100996455","LINC02724",NA,NA
"906",0.00293841023116487,"100996485","C5orf66",NA,NA
"907",0.0015528417371032,"100996490","LINC01206",NA,NA
"908",0.0036122663787877,"100996492","CTXND1",0.00674312097984461,"CTXND1"
"909",0.00148700566637284,"100996511","LINC01355",NA,NA
"910",0.0023847742660007,"100996539","ITPR1-DT",NA,NA
"911",0.00135221453167569,"100996570","NFIA-AS2",NA,NA
"912",0.00132125093391083,"100996579","LINC01806",NA,NA
"913",0.00178002823850772,"100996583","LOC100996583",NA,NA
"914",0.00257119358440831,"100996590","LINC01505",NA,NA
"915",0.0021090824812256,"100996597","LINC00690",NA,NA
"916",0.000977219644690753,"100996624","LINC01981",NA,NA
"917",0.00149049308676178,"100996654","LOC100996654",NA,NA
"918",0.00130121157244572,"100996662","LOC100996662",NA,NA
"919",0.00274151432818716,"100996671","LOC100996671",NA,NA
"920",0.00389799057391178,"100996681","LOC100996681",NA,NA
"921",0.00875741814138215,"100996694","LINC02502",NA,NA
"922",0.00187678306710193,"100996702","LINC01356",NA,NA
"923",0.00182652361989857,"100996902","LINC01883",NA,NA
"924",0.00258840929916165,"101","ADAM8",0.00420283817511516,"ADAM8"
"925",0.0119596418264074,"1010","CDH12",0.00413105532891484,"CDH12"
"926",0.000773153400705379,"10100","TSPAN2",0.0069259566363276,"TSPAN2"
"927",0.00177491319603023,"10101","NUBP2",NA,NA
"928",0.00117667224167864,"10102","TSFM",0.00196373385000606,"TSFM"
"929",0.0032634202412863,"10103","TSPAN1",0.00458174741358576,"TSPAN1"
"930",0.00381103802826193,"10105","PPIF",0.00491767882869932,"PPIF"
"931",0.00278782821541606,"101055625","OVCH1-AS1",NA,NA
"932",0.00218739093550412,"101056700","NADK2-AS1",NA,NA
"933",0.00244641679290394,"101059948","LOC101059948",NA,NA
"934",0.00224653463340346,"10106","CTDSP2",NA,NA
"935",0.00491405327136314,"101060004","LINC01523",NA,NA
"936",0.00284761887158737,"101060019","LINC01799",NA,NA
"937",0.0029086118056945,"101060091","ACTR3-AS1",NA,NA
"938",0.000739291714787435,"101060200","ZNF891",NA,NA
"939",0.00135359649795867,"101060264","FOXP4-AS1",NA,NA
"940",0.00110396404667128,"101060391","SNTG2-AS1",NA,NA
"941",0.00115489290368773,"101060400","LOC101060400",NA,NA
"942",0.00305822229493428,"101060544","LINC01563",NA,NA
"943",0.00215372021980142,"101060553","LOC101060553",NA,NA
"944",0.00959811191883859,"101060691","NUTM2B-AS1",NA,NA
"945",0.00102270845029399,"10107","TRIM10",0.005492067006721,"TRIM10"
"946",0.00206250689339912,"10109","ARPC2",0.0041870108582917,"ARPC2"
"947",0.0035242630839047,"10110","SGK2",NA,NA
"948",0.00417714159032994,"10111","RAD50",0.00318818131808864,"RAD50"
"949",0.00174832569242806,"10112","KIF20A",NA,NA
"950",0.0025923765458621,"10113","PREB",NA,NA
"951",0.00288621034799779,"10114","HIPK3",0.00378278153557431,"HIPK3"
"952",0.00527587180488014,"10116","FEM1B",0.00918872897159322,"FEM1B"
"953",0.00615895122877111,"10117","ENAM",NA,NA
"954",0.0151379108815252,"1012","CDH13",0.0109983596964743,"CDH13"
"955",0.00316817260911245,"10120","ACTR1B",0.00624018508823964,"ACTR1B"
"956",0.00322711965607879,"10121","ACTR1A",0.00775519371106905,"ACTR1A"
"957",0.00719732193057691,"10123","ARL4C",0.00737088693481565,"ARL4C"
"958",0.00190282357165324,"101241892","NPTN-IT1",NA,NA
"959",0.0052281165298298,"10125","RASGRP1",0.0119475634431495,"RASGRP1"
"960",0.00553150574990969,"10126","DNAL4",0.00482665748946386,"DNAL4"
"961",0.000751064195466174,"10127","ZNF263",0.00488207734570214,"ZNF263"
"962",0.00326924991713623,"10128","LRPPRC",0.008148369933842,"LRPPRC"
"963",0.00385243808894495,"10129","FRY",0.00411729981625987,"FRY"
"964",0.00374027690989818,"1013","CDH15",0.00457940271234941,"CDH15"
"965",0.00474156537005362,"10130","PDIA6",0.00508169084496639,"PDIA6"
"966",0.00358944153295258,"10131","TRAP1",0.00736095039783211,"TRAP1"
"967",0.0076009396181003,"10133","OPTN",0.00882607339302965,"OPTN"
"968",0.00253917387897818,"10134","BCAP31",0.00431538897745847,"BCAP31"
"969",0.0127222961543307,"10135","NAMPT",0.0101092631623525,"NAMPT"
"970",0.00300334165686549,"10136","CELA3A",NA,NA
"971",0.00678491230631932,"10137","RBM12",0.00404394182616544,"RBM12"
"972",0.00214691997010842,"10138","YAF2",0.00353267752520258,"YAF2"
"973",0.00149628509019148,"10139","ARFRP1",0.00357342771186987,"ARFRP1"
"974",0.00256950213184999,"1014","CDH16",0.00815630550335088,"CDH16"
"975",0.00758262587613675,"10140","TOB1",0.0165093118197708,"TOB1"
"976",0.00344753426267448,"10141","LINC01587",0.00366021701211809,"LINC01587"
"977",0.00287726289567459,"101410533","YTHDF3-AS1",NA,NA
"978",0.00254547199893204,"101410535","LAMTOR5-AS1",NA,NA
"979",0.00135761885084266,"101410538","MMP24OS",NA,NA
"980",0.00337020225397269,"10142","AKAP9",0.0118360838093537,"AKAP9"
"981",0.00185949621610294,"10143","CLEC3A",NA,NA
"982",0.00331277404312658,"10144","FAM13A",0.00305639082699825,"FAM13A"
"983",0.000750567457432945,"10146","G3BP1",0.0109641116809276,"G3BP1"
"984",0.00149636126184179,"10147","SUGP2",0.00437238792029537,"SUGP2"
"985",0.00436500606667728,"10148","EBI3",NA,NA
"986",0.00188743805184837,"10149","ADGRG2",0.0040641430011733,"ADGRG2"
"987",0.00188464224562843,"1015","CDH17",0.00396234550758667,"CDH17"
"988",0.00424168469775334,"10150","MBNL2",0.00824160979738073,"MBNL2"
"989",0.000842750981962043,"10151","HNRNPA3P1",NA,NA
"990",0.000936154841271506,"10152","ABI2",0.00467719245295517,"ABI2"
"991",0.00299643868520065,"10153","CEBPZ",0.00231269749618623,"CEBPZ"
"992",0.00369575675562934,"10154","PLXNC1",0.0157309509159277,"PLXNC1"
"993",0.00187665672984524,"10155","TRIM28",0.00449920926840014,"TRIM28"
"994",0.000914784150581048,"101559451","LOC101559451",NA,NA
"995",0.00558624611297251,"10157","AASS",0.00432506797450956,"AASS"
"996",0.00121776441370747,"10158","PDZK1IP1",0.00533140370580741,"PDZK1IP1"
"997",0.00632726701375789,"10159","ATP6AP2",0.0202683931530441,"ATP6AP2"
"998",0.00358647774595918,"101593348","LOC101593348",NA,NA
"999",0.00406891741590558,"1016","CDH18",0.0135729047734332,"CDH18"
"1000",0.00306221152014569,"10160","FARP1",0.00903484123002802,"FARP1"
"1001",0.00762810956976749,"10161","LPAR6",NA,NA
"1002",0.00584227077143969,"10162","LPCAT3",0.0137650245170702,"LPCAT3"
"1003",0.0069801259564652,"10163","WASF2",NA,NA
"1004",0.00232988290140099,"10164","CHST4",NA,NA
"1005",0.0122906276880442,"10165","SLC25A13",0.00559967889014244,"SLC25A13"
"1006",0.00210571638132629,"10166","SLC25A15",NA,NA
"1007",0.00461245766926098,"101669762","BLACAT1",NA,NA
"1008",0.00105490324657219,"101669764","GPR1-AS",NA,NA
"1009",0.00238516222045832,"10169","SERF2",NA,NA
"1010",0.00250734150144412,"1017","CDK2",0.00319608250098515,"CDK2"
"1011",0.00284439030518874,"10170","DHRS9",NA,NA
"1012",0.00140141028434124,"10171","RCL1",NA,NA
"1013",0.00212287037299001,"10172","ZNF256",NA,NA
"1014",0.00257155860963844,"10174","SORBS3",0.00351754040541723,"SORBS3"
"1015",0.00315638558577731,"10175","CNIH1",0.0128821898059768,"CNIH1"
"1016",0.0074096844621556,"101752400","CAPN10-DT",NA,NA
"1017",0.00193139971560502,"10178","TENM1",0.0179489328472849,"TENM1"
"1018",0.00119677708076175,"10179","RBM7",NA,NA
"1019",0.00641984782362322,"10180","RBM6",0.00775402231834988,"RBM6"
"1020",0.00102330591023986,"101805491","LINC02583",NA,NA
"1021",0.00243517457335129,"10181","RBM5",0.00804594636407178,"RBM5"
"1022",0.00398625230428782,"10184","LHFPL2",0.0100258802949026,"LHFPL2"
"1023",0.00497305590397708,"10186","LHFPL6",NA,NA
"1024",0.00116392812923071,"10188","TNK2",0.00327739332776889,"TNK2"
"1025",0.0260103658286075,"10189","ALYREF",NA,NA
"1026",0.00171075178182724,"1019","CDK4",0.0028665520596255,"CDK4"
"1027",0.00539407283121612,"10190","TXNDC9",0.00553180343012902,"TXNDC9"
"1028",0.012437112566257,"101926887","LOC101926887",NA,NA
"1029",0.00740524913966072,"101926888","RALY-AS1",NA,NA
"1030",0.00230195834988991,"101926890","DAB1-AS1",NA,NA
"1031",0.00235976664065081,"101926892","LOC101926892",NA,NA
"1032",0.00210320769402763,"101926903","LSAMP-AS1",NA,NA
"1033",0.00298015545703497,"101926906","SLC16A12-AS1",NA,NA
"1034",0.00287605325415032,"101926907","LOC101926907",NA,NA
"1035",0.00475768163801005,"101926913","LOC101926913",NA,NA
"1036",0.00607359965826469,"101926915","LOC101926915",NA,NA
"1037",0.00082473317720808,"101926928","CRAT37",NA,NA
"1038",0.0024982161067426,"101926934","LOC101926934",NA,NA
"1039",0.000807783653070903,"101926942","LINC02653",NA,NA
"1040",0.00242679208659651,"101926944","LOC101926944",NA,NA
"1041",0.00307210259296713,"101926948","LOC101926948",NA,NA
"1042",0.000858007276426231,"101926951","LINC02339",NA,NA
"1043",0.00239518398236977,"101926957","ISX-AS1",NA,NA
"1044",0.000826414456411985,"101926959","LOC101926959",NA,NA
"1045",0.00184499392645248,"101926960","LOC101926960",NA,NA
"1046",0.00254769399335712,"101926962","ADGRF5-AS1",NA,NA
"1047",0.00265499521696218,"101926963","LOC101926963",NA,NA
"1048",0.00360565855681542,"101926967","LOC101926967",NA,NA
"1049",0.00373549723018163,"101926975","LINC01844",NA,NA
"1050",0.00178411928333433,"101926978","LINC01111",NA,NA
"1051",0.00142707877911295,"101926984","LOC101926984",NA,NA
"1052",0.00273401634604518,"101926987","DLGAP4-AS1",NA,NA
"1053",0.00451490107721562,"101926994","LOC101926994",NA,NA
"1054",0.00166386076831107,"101926996","RUNDC3A-AS1",NA,NA
"1055",0.000686119092572368,"101927003","PKIA-AS1",NA,NA
"1056",0.0020717464424759,"101927007","LINC01365",NA,NA
"1057",0.00262774954087725,"101927017","LINC01180",NA,NA
"1058",0.000953549197782374,"101927018","LOC101927018",NA,NA
"1059",0.0016868501490192,"101927020","LOC101927020",NA,NA
"1060",0.00227941525566788,"101927021","LOC101927021",NA,NA
"1061",0.000730659869129751,"101927027","CHROMR",NA,NA
"1062",0.000765438734882166,"101927034","ROR1-AS1",NA,NA
"1063",0.00663957998999727,"101927038","LINC02400",NA,NA
"1064",0.00256154017317793,"101927040","LOC101927040",NA,NA
"1065",0.00182026748584106,"101927043","EPCAM-DT",NA,NA
"1066",0.00448596280369777,"101927049","PLCE1-AS2",NA,NA
"1067",0.00110858391560801,"101927051","LOC101927051",NA,NA
"1068",0.00226742348262177,"101927057","LOC101927057",NA,NA
"1069",0.00190506514861385,"101927058","LINC02402",NA,NA
"1070",0.00103636905152121,"101927059","LINC01957",NA,NA
"1071",0.00190526138797813,"101927060","LOC101927060",NA,NA
"1072",0.000496132653561296,"101927066","LOC101927066",NA,NA
"1073",0.0050722247354672,"101927067","LINC01607",NA,NA
"1074",0.00099344467858169,"101927069","LOC101927069",NA,NA
"1075",0.00293912817434515,"101927074","LINC00682",NA,NA
"1076",0.0025392329366417,"101927075","FGF10-AS1",NA,NA
"1077",0.00109083216149268,"101927081","MIR4307HG",NA,NA
"1078",0.00252663930064208,"101927084","LINC01359",NA,NA
"1079",0.00617663066107231,"101927086","LOC101927086",NA,NA
"1080",0.00193594122539442,"101927089","LOC101927089",NA,NA
"1081",0.00478901565235797,"101927093","LOC101927093",NA,NA
"1082",0.00226918385123188,"101927096","CLMAT3",NA,NA
"1083",0.00292685735729842,"101927098","LOC101927098",NA,NA
"1084",0.00104986125545379,"101927111","SUCLG2-AS1",NA,NA
"1085",0.000800761320637294,"101927112","LINC01581",NA,NA
"1086",0.000618956774670713,"101927115","LINC01933",NA,NA
"1087",0.00145799937132736,"101927117","PLCG1-AS1",NA,NA
"1088",0.0012007523457648,"101927123","LINC02016",NA,NA
"1089",0.000749820518397721,"101927124","LOC101927124",NA,NA
"1090",0.00226520462588786,"101927125","ELFN1-AS1",NA,NA
"1091",0.00126547356010246,"101927129","LINC01580",NA,NA
"1092",0.00180322917435273,"101927131","LOC101927131",NA,NA
"1093",0.00168035642525637,"101927138","LOC101927138",NA,NA
"1094",0.00216596276403233,"101927143","LOC101927143",NA,NA
"1095",0.00353157912354804,"101927150","L3MBTL4-AS1",NA,NA
"1096",0.00216577624439017,"101927151","LOC101927151",NA,NA
"1097",0.00113412824299387,"101927152","SAMMSON",NA,NA
"1098",0.00158204470211203,"101927157","LOC101927157",NA,NA
"1099",0.00382358827834212,"101927159","LOC101927159",NA,NA
"1100",0.00332778379497685,"101927164","LOC101927164",NA,NA
"1101",0.000916278190767489,"101927165","LINC01813",NA,NA
"1102",0.00176750276528386,"101927166","LOC101927166",NA,NA
"1103",0.00111902241616954,"101927167","GATA2-AS1",NA,NA
"1104",0.00579414700969408,"101927174","CHL1-AS2",NA,NA
"1105",0.00626326570851741,"101927176","LINC01069",NA,NA
"1106",0.00097737607305886,"101927193","CHL1-AS1",NA,NA
"1107",0.0010066776734115,"101927195","LINC00382",NA,NA
"1108",0.00145892817275029,"101927196","FSIP2-AS2",NA,NA
"1109",0.00124356713365165,"101927204","FAM111A-DT",NA,NA
"1110",0.00260020911623326,"101927211","ZNF451-AS1",NA,NA
"1111",0.00112412322025235,"101927219","HNF4A-AS1",NA,NA
"1112",0.00117698049656476,"101927220","DEPDC1-AS1",NA,NA
"1113",0.00316476671009934,"101927224","LINC01049",NA,NA
"1114",0.00203422901305175,"101927228","LINC02179",NA,NA
"1115",0.00153995884635267,"101927237","LOC101927237",NA,NA
"1116",0.00171314860143409,"101927244","LINC01788",NA,NA
"1117",0.00228751559636852,"101927247","LOC101927247",NA,NA
"1118",0.00522145817202719,"101927248","LOC101927248",NA,NA
"1119",0.00351227589366856,"101927249","PDZRN3-AS1",NA,NA
"1120",0.00425554147111468,"101927253","LOC101927253",NA,NA
"1121",0.00262772809057956,"101927256","CARD11-AS1",NA,NA
"1122",0.00104043524634452,"101927257","MRTFA-AS1",NA,NA
"1123",0.00229799394843859,"101927272","LOC101927272",NA,NA
"1124",0.0047237936824309,"101927273","LINC01416",NA,NA
"1125",0.0033471242947157,"101927274","LINC02071",NA,NA
"1126",0.00175421150334144,"101927275","NDUFV2-AS1",NA,NA
"1127",0.0024943642174675,"101927278","LOC101927278",NA,NA
"1128",0.000696565558552127,"101927279","EP300-AS1",NA,NA
"1129",0.00129352270683805,"101927282","LINC02466",NA,NA
"1130",0.00250993445688108,"101927286","LINC02254",NA,NA
"1131",0.000839648533171847,"101927292","LINC02395",NA,NA
"1132",0.000712679975909211,"101927295","LINC01360",NA,NA
"1133",0.00149302450859268,"101927310","LOC101927310",NA,NA
"1134",0.000823974176168434,"101927314","LOC101927314",NA,NA
"1135",0.00269399674038407,"101927330","LOC101927330",NA,NA
"1136",0.00631190963484154,"101927331","LINC01831",NA,NA
"1137",0.00207747730258377,"101927342","LOC101927342",NA,NA
"1138",0.00121532392430543,"101927346","LINC02047",NA,NA
"1139",0.00263299991201052,"101927348","LINC02186",NA,NA
"1140",0.000949167389053835,"101927358","LOC101927358",NA,NA
"1141",0.00172336737723182,"101927359","LOC101927359",NA,NA
"1142",0.00147139397191524,"101927360","LINC01103",NA,NA
"1143",0.0012506241674607,"101927362","LINC01875",NA,NA
"1144",0.00113830484129683,"101927363","LINC02353",NA,NA
"1145",0.00442770263297547,"101927377","LOC101927377",NA,NA
"1146",0.00134407293567583,"101927379","LINC02201",NA,NA
"1147",0.00210171146022783,"101927380","CARNMT1-AS1",NA,NA
"1148",0.00433841136040801,"101927391","LOC101927391",NA,NA
"1149",0.000987253016620974,"101927396","LINC01514",NA,NA
"1150",0.00126270987911403,"101927402","LOC101927402",NA,NA
"1151",0.00313092852327051,"101927406","LINC01821",NA,NA
"1152",0.00162728955465567,"101927410","LOC101927410",NA,NA
"1153",0.00194832043088237,"101927411","LINC01782",NA,NA
"1154",0.00127346351726122,"101927416","SRGAP3-AS2",NA,NA
"1155",0.00196034266300731,"101927417","FHAD1-AS1",NA,NA
"1156",0.0023725932702307,"101927420","LOC101927420",NA,NA
"1157",0.00462695740957333,"101927422","GNA14-AS1",NA,NA
"1158",0.00227126062175412,"101927432","LOC101927432",NA,NA
"1159",0.00315481596623147,"101927433","LINC01255",NA,NA
"1160",0.00402479475958984,"101927438","LINC01800",NA,NA
"1161",0.000980752631420867,"101927446","LOC101927446",0.00469691211337632,"LOC101927446"
"1162",0.00159570250284701,"101927447","LOC101927447",NA,NA
"1163",0.00523022324748039,"101927449","LINC01282",NA,NA
"1164",0.000719980745233467,"101927450","LOC101927450",NA,NA
"1165",0.00247871009697622,"101927455","TMEM108-AS1",NA,NA
"1166",0.00335648914723269,"101927460","LINC02240",NA,NA
"1167",0.00344650369220905,"101927467","LOC101927467",NA,NA
"1168",0.00308028961460792,"101927478","LOC101927478",NA,NA
"1169",0.00505974750207565,"101927479","LOC101927479",NA,NA
"1170",0.000511369516377041,"101927482","HECW2-AS1",NA,NA
"1171",0.00234650979063167,"101927490","LOC101927490",NA,NA
"1172",0.000790895098120815,"101927494","LINC02070",NA,NA
"1173",0.0021446634520774,"101927495","LOC101927495",NA,NA
"1174",0.00107987471932,"101927498","LINC01361",NA,NA
"1175",0.00137956180142726,"101927499","LOC101927499",NA,NA
"1176",0.00271894431829744,"101927502","LOC101927502",NA,NA
"1177",0.00202654078256473,"101927503","LINC02688",NA,NA
"1178",0.00166375863360658,"101927513","LOC101927513",NA,NA
"1179",0.000634508191548983,"101927516","LOC101927516",NA,NA
"1180",0.00158450507979098,"101927523","LINC02620",NA,NA
"1181",0.00159196333078286,"101927526","LINC01656",NA,NA
"1182",0.00299052110078649,"101927528","LINC01204",NA,NA
"1183",0.00235717601810118,"101927531","LOC101927531",NA,NA
"1184",0.00215431844009446,"101927539","LOC101927539",NA,NA
"1185",0.00071814495570898,"101927543","LOC101927543",NA,NA
"1186",0.00529653195357695,"101927546","ANO7L1",NA,NA
"1187",0.00362571228016727,"101927547","ANKRD44-IT1",NA,NA
"1188",0.00187138669251197,"101927550","LOC101927550",NA,NA
"1189",0.00162671219579806,"101927553","LINC01737",NA,NA
"1190",0.00131471737799683,"101927565","LINC01267",NA,NA
"1191",0.00300630592817948,"101927574","LINC01186",NA,NA
"1192",0.00179737908245026,"101927581","CCDC182",NA,NA
"1193",0.00188279429701136,"101927586","LINC01271",NA,NA
"1194",0.00104449137873651,"101927587","LINC01725",NA,NA
"1195",0.00222814143614611,"101927588","LOC101927588",NA,NA
"1196",0.00354636236835216,"101927591","DPP10-AS3",NA,NA
"1197",0.00155345836016441,"101927592","LINC02405",NA,NA
"1198",0.00276816892927,"101927597","NCK1-DT",NA,NA
"1199",0.00316291093415265,"101927599","ZNF529-AS1",NA,NA
"1200",0.00189538874627282,"101927603","LOC101927603",NA,NA
"1201",0.00237206804989768,"101927604","LOC101927604",NA,NA
"1202",0.00280423072744803,"101927606","LINC01922",NA,NA
"1203",0.00177486608055789,"101927608","LOC101927608",NA,NA
"1204",0.00498709426729339,"101927609","LOC101927609",NA,NA
"1205",0.00336690175373767,"101927610","LOC101927610",NA,NA
"1206",0.000997633260431195,"101927616","LINC02375",NA,NA
"1207",0.00315181538657793,"101927623","LOC101927623",NA,NA
"1208",0.00168280844094562,"101927636","LOC101927636",NA,NA
"1209",0.00207164149539062,"101927640","LAMA4-AS1",NA,NA
"1210",0.00378069090570859,"101927641","LINC01877",NA,NA
"1211",0.00089875565524412,"101927647","LOC101927647",NA,NA
"1212",0.00233519995799716,"101927650","LINC02126",NA,NA
"1213",0.0028302829995024,"101927651","LINC01927",NA,NA
"1214",0.00373467286780094,"101927653","LINC02388",NA,NA
"1215",0.00116061574610975,"101927657","LOC101927657",NA,NA
"1216",0.00192315338654443,"101927659","SMAD1-AS2",NA,NA
"1217",0.00168345058746127,"101927668","LOC101927668",NA,NA
"1218",0.00195820223558944,"101927682","CD81-AS1",NA,NA
"1219",0.00110305264298738,"101927690","LOC101927690",NA,NA
"1220",0.00213449793723063,"101927701","LINC01812",NA,NA
"1221",0.00161858215492529,"101927702","LOC101927702",NA,NA
"1222",0.00229105975835532,"101927703","FOXCUT",NA,NA
"1223",0.00107758879699588,"101927704","MIR3663HG",NA,NA
"1224",0.000464743654086118,"101927709","LOC101927709",NA,NA
"1225",0.00180176070749095,"101927715","LINC01029",NA,NA
"1226",0.00272686008126405,"101927720","ZNF793-AS1",NA,NA
"1227",0.00113316691461556,"101927722","LINC01644",NA,NA
"1228",0.0012343890077276,"101927723","LOC101927723",NA,NA
"1229",0.00194319319840408,"101927735","TMEM132D-AS2",NA,NA
"1230",0.00131256159937992,"101927746","EMSLR",NA,NA
"1231",0.00353899554636102,"101927752","LOC101927752",NA,NA
"1232",0.01053888814094,"101927759","LOC101927759",NA,NA
"1233",0.00231453160179909,"101927760","LOC101927760",NA,NA
"1234",0.00175058237682924,"101927761","TH2LCRR",NA,NA
"1235",0.00148244005472834,"101927766","LINC01847",NA,NA
"1236",0.00544080325126705,"101927768","HDAC2-AS2",NA,NA
"1237",0.00185445211095034,"101927769","LOC101927769",NA,NA
"1238",0.0015858940011802,"101927770","LOC101927770",NA,NA
"1239",0.00107826705950618,"101927774","LINC00824",NA,NA
"1240",0.00201969852902375,"101927787","LOC101927787",NA,NA
"1241",0.00117285541266241,"101927790","LOC101927790",NA,NA
"1242",0.00512138078082528,"101927797","MIR548XHG",NA,NA
"1243",0.00196413991726718,"101927798","LOC101927798",NA,NA
"1244",0.00122049087590377,"101927808","CLSTN2-AS1",NA,NA
"1245",0.00104798354634731,"101927809","LOC101927809",NA,NA
"1246",0.00207472212957471,"101927811","LOC101927811",NA,NA
"1247",0.00145517005875849,"101927813","HMMR-AS1",NA,NA
"1248",0.00204358078634475,"101927814","LOC101927814",NA,NA
"1249",0.00256287347331968,"101927815","LOC101927815",NA,NA
"1250",0.00342426294153014,"101927821","LINC01425",NA,NA
"1251",0.00293914801503878,"101927824","LOC101927824",NA,NA
"1252",0.0018923948245216,"101927828","OVOL1-AS1",NA,NA
"1253",0.000812026247167562,"101927829","LOC101927829",NA,NA
"1254",0.00710526845739137,"101927837","LOC101927837",NA,NA
"1255",0.00304218688263706,"101927839","LOC101927839",NA,NA
"1256",0.00160269271970256,"101927843","LINC01687",NA,NA
"1257",0.00231591512974146,"101927849","LINC02355",NA,NA
"1258",0.000934515429103529,"101927851","LOC101927851",NA,NA
"1259",0.00234797958215511,"101927861","LINC01293",NA,NA
"1260",0.00174325421869593,"101927869","LINC01689",NA,NA
"1261",0.000401686446009707,"101927870","LOC101927870",NA,NA
"1262",0.00163977437474475,"101927876","LINC01654",NA,NA
"1263",0.00272157092822808,"101927877","MARCHF10-DT",NA,NA
"1264",0.00282940709064388,"101927884","LOC101927884",NA,NA
"1265",0.00307933139534279,"101927886","GBAT2",NA,NA
"1266",0.00443335984455254,"101927889","LINC01153",NA,NA
"1267",0.000881588006848726,"101927900","LINC01477",NA,NA
"1268",0.0023174528698829,"101927901","LINC02421",NA,NA
"1269",0.00206836577504901,"101927907","LRRTM4-AS1",NA,NA
"1270",0.00241294213963501,"101927914","LOC101927914",NA,NA
"1271",0.00160068686891343,"101927934","LINC01843",NA,NA
"1272",0.00346391377629793,"101927943","LOC101927943",NA,NA
"1273",0.00124608457442517,"101927944","FAM53B-AS1",NA,NA
"1274",0.0029623480579588,"101927948","LOC101927948",NA,NA
"1275",0.00695238655896433,"101927950","LOC101927950",NA,NA
"1276",0.00243489477406848,"101927953","C5orf66-AS1",NA,NA
"1277",0.00109395638015239,"101927972","LOC101927972",NA,NA
"1278",0.00398087258663328,"101927974","LOC101927974",NA,NA
"1279",0.00279354413181893,"101927980","SLC14A2-AS1",NA,NA
"1280",0.00200091482949142,"101927990","TRDN-AS1",NA,NA
"1281",0.00125015080974243,"101927992","LINC01213",NA,NA
"1282",0.00158905569279246,"101927994","LINC01087",NA,NA
"1283",0.00237518327804307,"101928000","LOC101928000",NA,NA
